id,order_id,datetime,pair,side,fee,amount,price,rate
1106346061,13429289637,2021-04-03 20:00:06,BTC/JPY,buy,0,0.0001,656.453,6564532.0
1106347373,13429355272,2021-04-03 20:06:23,BTC/JPY,sell,0,0.0001,657.074,6570735.0
1106347653,13429373906,2021-04-03 20:08:07,BTC/JPY,buy,0,0.0001,657.144,6571435.0
1106349673,13429508125,2021-04-03 20:20:13,BTC/JPY,sell,0,0.0001,656.94,6569398.0
1106350281,13429557901,2021-04-03 20:25:13,BTC/JPY,buy,0,0.0001,655.751,6557512.0
1106355563,13429773920,2021-04-03 20:44:04,BTC/JPY,sell,0,0.0001,656.599,6565990.0
1106356017,13429790817,2021-04-03 20:45:49,BTC/JPY,buy,0,0.0001,656.269,6562692.0
1106356493,13429808653,2021-04-03 20:47:40,BTC/JPY,sell,0,0.0001,655.975,6559750.0
1106356565,13429812232,2021-04-03 20:48:02,BTC/JPY,buy,0,0.0001,655.7,6557004.0
1106358523,13429868110,2021-04-03 20:52:54,BTC/JPY,sell,0,0.0001,655.604,6556039.0
1106359509,13429912781,2021-04-03 20:57:06,BTC/JPY,buy,0,0.0001,655.1,6551001.0
1106359597,13429919546,2021-04-03 20:57:37,BTC/JPY,sell,0,0.0001,655.1,6551000.0
1106359653,13429921785,2021-04-03 20:57:46,BTC/JPY,buy,0,0.0001,655.0,6550002.0
1106360319,13429969565,2021-04-03 21:02:13,BTC/JPY,sell,0,0.0001,655.497,6554970.0
1106361669,13430023202,2021-04-03 21:06:42,BTC/JPY,buy,0,0.0001,654.5,6545001.0
1106361711,13430024049,2021-04-03 21:06:46,BTC/JPY,sell,0,0.0001,654.5,6545000.0
1106361753,13430026515,2021-04-03 21:06:59,BTC/JPY,buy,0,0.0001,654.5,6545001.0
1106363163,13430084679,2021-04-03 21:11:40,BTC/JPY,sell,0,0.0001,655.565,6555647.0
1106363447,13430099773,2021-04-03 21:13:10,BTC/JPY,buy,0,0.0001,655.842,6558420.0
1106363457,13430100534,2021-04-03 21:13:13,BTC/JPY,sell,0,0.0001,656.042,6560419.0
1106364343,13430161556,2021-04-03 21:18:32,BTC/JPY,buy,0,0.0001,656.5,6565001.0
1106364403,13430168489,2021-04-03 21:19:09,BTC/JPY,sell,0,0.0001,656.5,6565000.0
1106364551,13430181922,2021-04-03 21:20:20,BTC/JPY,buy,0,0.0001,656.308,6563084.0
1106364611,13430190461,2021-04-03 21:21:06,BTC/JPY,sell,0,0.0001,656.308,6563080.0
1106364919,13430222196,2021-04-03 21:24:26,BTC/JPY,buy,0,0.0001,655.923,6559228.0
1106365341,13430241691,2021-04-03 21:26:23,BTC/JPY,sell,0,0.0001,655.79,6557899.0
1106365483,13430250813,2021-04-03 21:27:12,BTC/JPY,buy,0,0.0001,655.502,6555018.0
1106366611,13430327072,2021-04-03 21:34:24,BTC/JPY,sell,0,0.0001,655.251,6552508.0
1106366661,13430331826,2021-04-03 21:34:43,BTC/JPY,buy,0,0.0001,655.201,6552010.0
