id,order_id,datetime,pair,side,fee,amount,price,rate
416551581,4207530140,2021-04-03 20:25:13,BTC/JPY,sell,0,0.0001,656.417,6564173.0
416554060,4207602003,2021-04-03 20:44:04,BTC/JPY,buy,0,0.0001,657.403,6574030.0
416554147,4207607408,2021-04-03 20:45:49,BTC/JPY,sell,0,0.0001,657.216,6572160.0
416554414,4207613865,2021-04-03 20:47:40,BTC/JPY,buy,0,0.0001,656.653,6566534.0
416554474,4207615251,2021-04-03 20:48:02,BTC/JPY,sell,0,0.0001,656.375,6563751.0
416555024,4207632767,2021-04-03 20:52:54,BTC/JPY,buy,0,0.0001,656.533,6565333.0
416555487,4207647130,2021-04-03 20:57:06,BTC/JPY,sell,0,0.0001,655.874,6558742.0
416555619,4207649622,2021-04-03 20:57:37,BTC/JPY,buy,0,0.0001,655.653,6556532.0
416555670,4207650436,2021-04-03 20:57:46,BTC/JPY,sell,0,0.0001,655.894,6558942.0
416556208,4207667451,2021-04-03 21:02:13,BTC/JPY,buy,0,0.0001,656.475,6564750.0
416556642,4207684983,2021-04-03 21:06:42,BTC/JPY,sell,0,0.0001,655.196,6551959.0
416556654,4207685259,2021-04-03 21:06:46,BTC/JPY,buy,0,0.0001,655.088,6550883.0
416556702,4207686238,2021-04-03 21:06:59,BTC/JPY,sell,0,0.0001,655.143,6551431.0
416557437,4207705227,2021-04-03 21:11:40,BTC/JPY,buy,0,0.0001,656.812,6568122.0
416557656,4207711136,2021-04-03 21:13:10,BTC/JPY,sell,0,0.0001,657.303,6573029.0
416557670,4207711382,2021-04-03 21:13:13,BTC/JPY,buy,0,0.0001,657.324,6573244.0
416558272,4207730197,2021-04-03 21:18:32,BTC/JPY,sell,0,0.0001,657.171,6571713.0
416558343,4207732390,2021-04-03 21:19:09,BTC/JPY,buy,0,0.0001,656.989,6569890.0
416558411,4207736479,2021-04-03 21:20:20,BTC/JPY,sell,0,0.0001,656.941,6569405.0
416558456,4207739311,2021-04-03 21:21:06,BTC/JPY,buy,0,0.0001,656.775,6567750.0
416558696,4207749926,2021-04-03 21:24:26,BTC/JPY,sell,0,0.0001,656.469,6564686.0
416558911,4207755866,2021-04-03 21:26:23,BTC/JPY,buy,0,0.0001,656.157,6561567.0
416558967,4207758608,2021-04-03 21:27:12,BTC/JPY,sell,0,0.0001,655.978,6559776.0
416559873,4207783725,2021-04-03 21:34:24,BTC/JPY,buy,0,0.0001,655.715,6557153.0
416559952,4207785390,2021-04-03 21:34:42,BTC/JPY,sell,0,0.0001,655.81,6558104.0
416560755,4207803460,2021-04-03 21:40:16,BTC/JPY,buy,0,0.0001,656.208,6562080.0
416560789,4207805584,2021-04-03 21:41:00,BTC/JPY,sell,0,0.0001,655.9,6559000.0
416560847,4207807623,2021-04-03 21:41:31,BTC/JPY,buy,0,0.0001,655.788,6557877.0
416560929,4207811133,2021-04-03 21:42:26,BTC/JPY,sell,0,0.0001,655.87,6558700.0
416561017,4207816822,2021-04-03 21:43:55,BTC/JPY,buy,0,0.0001,655.681,6556808.0
416561075,4207819448,2021-04-03 21:44:35,BTC/JPY,sell,0,0.0001,655.481,6554805.0
416561144,4207823067,2021-04-03 21:45:34,BTC/JPY,buy,0,0.0001,655.554,6555538.0
416561350,4207826938,2021-04-03 21:46:36,BTC/JPY,sell,0,0.0001,655.678,6556775.0
416561610,4207834795,2021-04-03 21:48:51,BTC/JPY,buy,0,0.0001,655.871,6558711.0
416561725,4207837256,2021-04-03 21:49:25,BTC/JPY,sell,0,0.0001,656.206,6562064.0
416561766,4207839387,2021-04-03 21:50:08,BTC/JPY,buy,0,0.0001,656.398,6563976.0
416562197,4207857472,2021-04-03 21:55:33,BTC/JPY,sell,0,0.0001,656.055,6560554.0
416562406,4207863708,2021-04-03 21:57:18,BTC/JPY,buy,0,0.0001,655.97,6559697.0
416562615,4207869860,2021-04-03 21:59:06,BTC/JPY,sell,0,0.0001,655.925,6559247.0
416563034,4207881533,2021-04-03 22:02:16,BTC/JPY,buy,0,0.0001,656.305,6563048.0
416563157,4207886117,2021-04-03 22:03:37,BTC/JPY,sell,0,0.0001,655.65,6556500.0
416563269,4207889486,2021-04-03 22:04:29,BTC/JPY,buy,0,0.0001,655.544,6555444.0
416563272,4207889679,2021-04-03 22:04:33,BTC/JPY,sell,0,0.0001,655.508,6555082.0
416563600,4207894374,2021-04-03 22:05:41,BTC/JPY,buy,0,0.0001,655.124,6551236.0
416563681,4207897099,2021-04-03 22:06:21,BTC/JPY,sell,0,0.0001,655.204,6552043.0
416564341,4207924826,2021-04-03 22:14:26,BTC/JPY,buy,0,0.0001,656.12,6561200.0
416564391,4207928022,2021-04-03 22:15:37,BTC/JPY,sell,0,0.0001,656.28,6562797.0
416564643,4207936114,2021-04-03 22:17:59,BTC/JPY,buy,0,0.0001,656.624,6566237.0
416565257,4207955926,2021-04-03 22:24:07,BTC/JPY,sell,0,0.0001,656.477,6564766.0
416565388,4207960314,2021-04-03 22:25:30,BTC/JPY,buy,0,0.0001,656.397,6563973.0
416565408,4207960592,2021-04-03 22:25:34,BTC/JPY,sell,0,0.0001,656.409,6564086.0
416566057,4207966549,2021-04-03 22:27:10,BTC/JPY,buy,0,0.0001,656.577,6565830.5
416566434,4207973268,2021-04-03 22:29:08,BTC/JPY,sell,0,0.0001,656.264,6562643.0
416566824,4207977659,2021-04-03 22:30:15,BTC/JPY,buy,0,0.0001,656.837,6568373.0
416567106,4207981790,2021-04-03 22:31:30,BTC/JPY,sell,0,0.0001,656.776,6567762.0
416567222,4207984352,2021-04-03 22:32:13,BTC/JPY,buy,0,0.0001,657.082,6570815.0
416567653,4207992965,2021-04-03 22:34:50,BTC/JPY,sell,0,0.0001,656.7,6567000.0
416567813,4207997439,2021-04-03 22:36:20,BTC/JPY,buy,0,0.0001,656.302,6563020.0
416567909,4207999030,2021-04-03 22:36:45,BTC/JPY,sell,0,0.0001,656.355,6563550.0
416568416,4208021197,2021-04-03 22:44:25,BTC/JPY,buy,0,0.0001,656.432,6564321.0
416568502,4208023236,2021-04-03 22:45:03,BTC/JPY,sell,0,0.0001,656.38,6563805.0
416569312,4208041940,2021-04-03 22:51:19,BTC/JPY,buy,0,0.0001,656.134,6561341.0
416569396,4208044798,2021-04-03 22:52:18,BTC/JPY,sell,0,0.0001,656.24,6562400.0
416569861,4208070323,2021-04-03 23:01:11,BTC/JPY,buy,0,0.0001,657.037,6570370.0
416570187,4208090915,2021-04-03 23:07:31,BTC/JPY,sell,0,0.0001,656.411,6564105.0
416570554,4208104858,2021-04-03 23:11:40,BTC/JPY,buy,0,0.0001,656.2,6562002.0
416570820,4208115003,2021-04-03 23:14:35,BTC/JPY,buy,0,0.0001,655.865,6558646.0
416570985,4208117864,2021-04-03 23:15:27,BTC/JPY,sell,0,0.0001,655.875,6558751.0
416571197,4208126724,2021-04-03 23:18:16,BTC/JPY,sell,0,0.0001,656.058,6560576.0
416571753,4208147335,2021-04-03 23:24:03,BTC/JPY,buy,0,0.0001,655.984,6559839.0
416571782,4208148221,2021-04-03 23:24:16,BTC/JPY,buy,0,0.0001,655.922,6559224.0
416571817,4208151016,2021-04-03 23:25:06,BTC/JPY,sell,0,0.0001,655.931,6559307.0
416571975,4208154532,2021-04-03 23:26:07,BTC/JPY,sell,0,0.0001,656.042,6560420.0
416572037,4208157888,2021-04-03 23:27:09,BTC/JPY,buy,0,0.0001,655.802,6558016.0
416572057,4208159173,2021-04-03 23:27:31,BTC/JPY,buy,0,0.0001,655.858,6558584.0
416572086,4208160871,2021-04-03 23:28:02,BTC/JPY,sell,0,0.0001,655.698,6556979.0
416572183,4208162373,2021-04-03 23:28:21,BTC/JPY,sell,0,0.0001,655.952,6559523.0
416572332,4208167814,2021-04-03 23:30:00,BTC/JPY,buy,0,0.0001,655.877,6558773.0
416572335,4208168051,2021-04-03 23:30:04,BTC/JPY,sell,0,0.0001,655.943,6559428.0
416572646,4208183017,2021-04-03 23:35:02,BTC/JPY,buy,0,0.0001,656.255,6562551.0
416572775,4208187750,2021-04-03 23:36:27,BTC/JPY,sell,0,0.0001,655.976,6559755.0
416572862,4208193136,2021-04-03 23:38:07,BTC/JPY,buy,0,0.0001,655.761,6557611.0
416572868,4208193326,2021-04-03 23:38:11,BTC/JPY,sell,0,0.0001,655.694,6556936.0
416573138,4208200032,2021-04-03 23:40:17,BTC/JPY,buy,0,0.0001,655.413,6554129.0
416573188,4208200959,2021-04-03 23:40:31,BTC/JPY,sell,0,0.0001,655.545,6555452.0
416573730,4208224302,2021-04-03 23:47:14,BTC/JPY,buy,0,0.0001,655.299,6552994.0
416573827,4208227274,2021-04-03 23:48:06,BTC/JPY,sell,0,0.0001,655.297,6552970.0
416573839,4208227766,2021-04-03 23:48:13,BTC/JPY,buy,0,0.0001,655.239,6552390.0
416574229,4208234647,2021-04-03 23:49:51,BTC/JPY,sell,0,0.0001,655.363,6553631.0
416574535,4208245853,2021-04-03 23:53:08,BTC/JPY,buy,0,0.0001,654.998,6549981.0
416574546,4208246724,2021-04-03 23:53:24,BTC/JPY,sell,0,0.0001,654.877,6548772.0
416575352,4208269977,2021-04-03 23:59:23,BTC/JPY,buy,0,0.0001,654.252,6542515.0
416575442,4208270859,2021-04-03 23:59:29,BTC/JPY,sell,0,0.0001,654.407,6544073.0
416575539,4208272239,2021-04-03 23:59:43,BTC/JPY,buy,0,0.0001,654.141,6541414.0
416575601,4208273251,2021-04-03 23:59:55,BTC/JPY,sell,0,0.0001,654.431,6544307.0
416575616,4208273614,2021-04-03 23:59:59,BTC/JPY,buy,0,0.0001,654.32,6543203.0
416575637,4208273923,2021-04-04 00:00:03,BTC/JPY,sell,0,0.0001,654.13,6541299.0
416575681,4208274501,2021-04-04 00:00:09,BTC/JPY,buy,0,0.0001,654.026,6540255.0
416575736,4208275383,2021-04-04 00:00:19,BTC/JPY,sell,0,0.0001,654.033,6540325.0
416575768,4208276852,2021-04-04 00:00:38,BTC/JPY,buy,0,0.0001,653.971,6539708.0
416575775,4208277186,2021-04-04 00:00:42,BTC/JPY,sell,0,0.0001,653.875,6538751.0
416575892,4208279573,2021-04-04 00:01:10,BTC/JPY,buy,0,0.0001,653.561,6535608.0
416575962,4208280806,2021-04-04 00:01:22,BTC/JPY,sell,0,0.0001,653.412,6534115.0
416576718,4208300220,2021-04-04 00:05:07,BTC/JPY,buy,0,0.0001,654.986,6549856.0
416576872,4208306884,2021-04-04 00:06:54,BTC/JPY,sell,0,0.0001,655.189,6551887.0
416576927,4208307894,2021-04-04 00:07:07,BTC/JPY,buy,0,0.0001,655.157,6551566.0
416577019,4208311581,2021-04-04 00:08:03,BTC/JPY,sell,0,0.0001,655.085,6550845.0
416577230,4208318187,2021-04-04 00:09:41,BTC/JPY,buy,0,0.0001,654.91,6549097.0
416577434,4208325603,2021-04-04 00:11:26,BTC/JPY,sell,0,0.0001,654.366,6543662.0
416577675,4208335039,2021-04-04 00:13:51,BTC/JPY,buy,0,0.0001,653.917,6539166.0
416578093,4208353725,2021-04-04 00:18:23,BTC/JPY,sell,0,0.0001,653.821,6538207.0
416578335,4208362793,2021-04-04 00:20:45,BTC/JPY,buy,0,0.0001,653.932,6539315.0
416578453,4208366836,2021-04-04 00:21:43,BTC/JPY,sell,0,0.0001,654.344,6543440.0
416578612,4208373189,2021-04-04 00:23:10,BTC/JPY,buy,0,0.0001,653.741,6537414.0
416578700,4208375070,2021-04-04 00:23:35,BTC/JPY,sell,0,0.0001,654.061,6540609.0
416578809,4208379751,2021-04-04 00:24:55,BTC/JPY,buy,0,0.0001,654.038,6540385.0
416578822,4208380788,2021-04-04 00:25:14,BTC/JPY,sell,0,0.0001,653.866,6538662.0
416579034,4208387107,2021-04-04 00:27:05,BTC/JPY,buy,0,0.0001,653.742,6537421.0
416579066,4208390213,2021-04-04 00:28:03,BTC/JPY,sell,0,0.0001,653.52,6535200.0
416580580,4208428636,2021-04-04 00:36:28,BTC/JPY,buy,0,0.0001,654.219,6542188.0
416580958,4208438540,2021-04-04 00:39:05,BTC/JPY,sell,0,0.0001,653.938,6539375.0
416581001,4208439464,2021-04-04 00:39:17,BTC/JPY,buy,0,0.0001,653.876,6538762.0
416581104,4208440584,2021-04-04 00:39:30,BTC/JPY,sell,0,0.0001,653.962,6539619.0
416581828,4208467170,2021-04-04 00:46:41,BTC/JPY,buy,0,0.0001,654.222,6542217.0
416582059,4208475973,2021-04-04 00:49:24,BTC/JPY,sell,0,0.0001,654.005,6540055.0
416582532,4208485773,2021-04-04 00:52:10,BTC/JPY,buy,0,0.0001,652.776,6527759.0
416582613,4208486322,2021-04-04 00:52:13,BTC/JPY,sell,0,0.0001,652.254,6522536.0
