id,order_id,datetime,pair,side,fee,amount,price,rate
307479303,2539292525,2020-05-07 07:08:25,BTC/JPY,sell,0,0.006,5951.094,991849.0
307479506,2539293979,2020-05-07 07:08:40,BTC/JPY,buy,0,0.006,5958.0,993000.0
307480084,2539296487,2020-05-07 07:08:57,BTC/JPY,sell,0,0.006,5945.932,990989.5
307480406,2539298612,2020-05-07 07:09:21,BTC/JPY,buy,0,0.006,5950.038,991673.0
307480706,2539300230,2020-05-07 07:09:39,BTC/JPY,sell,0,0.006,5946.09,991015.0
307482146,2539310680,2020-05-07 07:11:53,BTC/JPY,buy,0,0.006,5943.354,990559.0
307482920,2539320608,2020-05-07 07:14:28,BTC/JPY,sell,0,0.006,5942.148,990358.0
307492498,2539433203,2020-05-07 07:44:32,BTC/JPY,buy,0,0.006,5939.652,989942.0
307497145,2539467913,2020-05-07 07:52:00,BTC/JPY,sell,0,0.006,5970.138,995023.0
307497210,2539468787,2020-05-07 07:52:12,BTC/JPY,buy,0,0.006,5974.632,995772.0
307497432,2539470349,2020-05-07 07:52:27,BTC/JPY,sell,0,0.006,5965.74,994290.0
307498165,2539473620,2020-05-07 07:52:50,BTC/JPY,buy,0,0.006,5955.39,992565.0
307498693,2539477180,2020-05-07 07:53:29,BTC/JPY,sell,0,0.006,5955.534,992589.0
307498933,2539479177,2020-05-07 07:53:55,BTC/JPY,buy,0,0.006,5960.232,993372.0
307499416,2539481753,2020-05-07 07:54:23,BTC/JPY,sell,0,0.006,5964.816,994136.0
307506868,2539536787,2020-05-07 08:05:15,BTC/JPY,buy,0,0.006,5967.222,994537.0
