timestamp,bid,ask,tick_timestamp
2020-03-25 00:27:44,730240.0,730403.0,2020-03-25 00:27:43
2020-03-25 00:27:45,730240.0,730403.0,2020-03-25 00:27:45
2020-03-25 00:27:46,730240.0,730403.0,2020-03-25 00:27:46
2020-03-25 00:27:47,730013.0,730398.0,2020-03-25 00:27:47
2020-03-25 00:27:48,730013.0,730398.0,2020-03-25 00:27:48
2020-03-25 00:27:49,729615.0,729779.0,2020-03-25 00:27:49
2020-03-25 00:27:50,729615.0,729779.0,2020-03-25 00:27:50
2020-03-25 00:27:51,729647.0,729895.0,2020-03-25 00:27:51
2020-03-25 00:27:52,729647.0,729895.0,2020-03-25 00:27:52
2020-03-25 00:27:53,729592.0,729647.0,2020-03-25 00:27:53
2020-03-25 00:27:54,729592.0,729647.0,2020-03-25 00:27:54
2020-03-25 00:27:55,729078.0,729338.0,2020-03-25 00:27:55
2020-03-25 00:27:56,729078.0,729338.0,2020-03-25 00:27:56
2020-03-25 00:27:58,729199.0,729437.0,2020-03-25 00:27:57
2020-03-25 00:27:59,729199.0,729437.0,2020-03-25 00:27:59
2020-03-25 00:28:00,729242.0,729437.0,2020-03-25 00:28:00
2020-03-25 00:28:01,729242.0,729437.0,2020-03-25 00:28:01
2020-03-25 00:28:02,729242.0,729437.0,2020-03-25 00:28:02
2020-03-25 00:28:03,729242.0,729437.0,2020-03-25 00:28:03
2020-03-25 00:28:04,729172.0,729359.0,2020-03-25 00:28:04
2020-03-25 00:28:05,729172.0,729359.0,2020-03-25 00:28:05
2020-03-25 00:28:06,729290.0,729594.0,2020-03-25 00:28:06
2020-03-25 00:28:07,729290.0,729594.0,2020-03-25 00:28:07
2020-03-25 00:28:08,729183.0,729402.0,2020-03-25 00:28:08
2020-03-25 00:28:09,729183.0,729402.0,2020-03-25 00:28:09
2020-03-25 00:28:10,729178.0,729402.0,2020-03-25 00:28:10
2020-03-25 00:28:11,729178.0,729402.0,2020-03-25 00:28:11
2020-03-25 00:28:12,729501.0,729676.0,2020-03-25 00:28:12
2020-03-25 00:28:13,729501.0,729676.0,2020-03-25 00:28:13
2020-03-25 00:28:15,729866.0,730229.0,2020-03-25 00:28:14
2020-03-25 00:28:16,729866.0,730229.0,2020-03-25 00:28:16
2020-03-25 00:28:17,730305.0,730507.0,2020-03-25 00:28:17
2020-03-25 00:28:18,730305.0,730507.0,2020-03-25 00:28:18
2020-03-25 00:28:19,730278.0,730299.0,2020-03-25 00:28:19
2020-03-25 00:28:20,730278.0,730299.0,2020-03-25 00:28:20
2020-03-25 00:28:21,730278.0,730547.0,2020-03-25 00:28:21
2020-03-25 00:28:22,730278.0,730547.0,2020-03-25 00:28:22
2020-03-25 00:28:23,730071.0,730433.0,2020-03-25 00:28:23
2020-03-25 00:28:24,730071.0,730433.0,2020-03-25 00:28:24
2020-03-25 00:28:25,730071.0,730344.0,2020-03-25 00:28:25
2020-03-25 00:28:26,730071.0,730344.0,2020-03-25 00:28:26
2020-03-25 00:28:27,730071.0,730344.0,2020-03-25 00:28:27
2020-03-25 00:28:28,730071.0,730344.0,2020-03-25 00:28:28
2020-03-25 00:28:29,730071.0,730344.0,2020-03-25 00:28:29
2020-03-25 00:28:30,730071.0,730344.0,2020-03-25 00:28:30
2020-03-25 00:28:31,730071.0,730344.0,2020-03-25 00:28:31
2020-03-25 00:28:33,730071.0,730344.0,2020-03-25 00:28:32
2020-03-25 00:28:34,730071.0,730344.0,2020-03-25 00:28:34
2020-03-25 00:28:35,730071.0,730344.0,2020-03-25 00:28:35
2020-03-25 00:28:36,729488.0,729971.0,2020-03-25 00:28:36
2020-03-25 00:28:37,729488.0,729971.0,2020-03-25 00:28:37
2020-03-25 00:28:38,729529.0,729964.0,2020-03-25 00:28:38
2020-03-25 00:28:39,729529.0,729964.0,2020-03-25 00:28:39
2020-03-25 00:28:40,729541.0,729654.0,2020-03-25 00:28:40
2020-03-25 00:28:41,729541.0,729654.0,2020-03-25 00:28:41
2020-03-25 00:28:42,729918.0,730004.0,2020-03-25 00:28:42
2020-03-25 00:28:43,729918.0,730004.0,2020-03-25 00:28:43
2020-03-25 00:28:44,730196.0,730547.0,2020-03-25 00:28:44
2020-03-25 00:28:45,730196.0,730547.0,2020-03-25 00:28:45
2020-03-25 00:28:46,730145.0,730441.0,2020-03-25 00:28:46
2020-03-25 00:28:47,730145.0,730441.0,2020-03-25 00:28:47
2020-03-25 00:28:48,730195.0,730535.0,2020-03-25 00:28:48
2020-03-25 00:28:49,730195.0,730535.0,2020-03-25 00:28:49
2020-03-25 00:28:50,730079.0,730192.0,2020-03-25 00:28:50
2020-03-25 00:28:52,730079.0,730192.0,2020-03-25 00:28:51
2020-03-25 00:28:53,730079.0,730191.0,2020-03-25 00:28:53
2020-03-25 00:28:54,730079.0,730191.0,2020-03-25 00:28:54
2020-03-25 00:28:55,729957.0,730076.0,2020-03-25 00:28:55
2020-03-25 00:28:56,729957.0,730076.0,2020-03-25 00:28:56
2020-03-25 00:28:57,729957.0,730076.0,2020-03-25 00:28:57
2020-03-25 00:28:58,729957.0,730076.0,2020-03-25 00:28:58
2020-03-25 00:28:59,729414.0,729634.0,2020-03-25 00:28:59
2020-03-25 00:29:00,729414.0,729634.0,2020-03-25 00:29:00
2020-03-25 00:29:01,729500.0,729633.0,2020-03-25 00:29:01
2020-03-25 00:29:02,729500.0,729633.0,2020-03-25 00:29:02
2020-03-25 00:29:03,729639.0,729694.0,2020-03-25 00:29:03
2020-03-25 00:29:04,729639.0,729694.0,2020-03-25 00:29:04
2020-03-25 00:29:06,729520.0,729665.0,2020-03-25 00:29:05
2020-03-25 00:29:07,729520.0,729665.0,2020-03-25 00:29:07
2020-03-25 00:29:08,729520.0,729647.0,2020-03-25 00:29:08
2020-03-25 00:29:09,729520.0,729647.0,2020-03-25 00:29:09
2020-03-25 00:29:10,729583.0,729638.0,2020-03-25 00:29:10
2020-03-25 00:29:11,729583.0,729638.0,2020-03-25 00:29:11
2020-03-25 00:29:12,729544.0,729637.0,2020-03-25 00:29:12
2020-03-25 00:29:13,729544.0,729637.0,2020-03-25 00:29:13
2020-03-25 00:29:14,729723.0,729737.0,2020-03-25 00:29:14
2020-03-25 00:29:15,729723.0,729737.0,2020-03-25 00:29:15
2020-03-25 00:29:16,729723.0,729737.0,2020-03-25 00:29:16
2020-03-25 00:29:17,729723.0,729737.0,2020-03-25 00:29:17
2020-03-25 00:29:18,729723.0,729737.0,2020-03-25 00:29:18
2020-03-25 00:29:19,729723.0,729737.0,2020-03-25 00:29:19
2020-03-25 00:29:20,729723.0,729737.0,2020-03-25 00:29:20
2020-03-25 00:29:21,729723.0,729737.0,2020-03-25 00:29:21
2020-03-25 00:29:22,729723.0,729737.0,2020-03-25 00:29:22
2020-03-25 00:29:23,729723.0,729737.0,2020-03-25 00:29:23
2020-03-25 00:29:25,729892.0,730277.0,2020-03-25 00:29:24
2020-03-25 00:29:26,729892.0,730277.0,2020-03-25 00:29:26
2020-03-25 00:29:27,730142.0,730173.0,2020-03-25 00:29:27
2020-03-25 00:29:28,730142.0,730173.0,2020-03-25 00:29:28
2020-03-25 00:29:29,729914.0,730207.0,2020-03-25 00:29:29
2020-03-25 00:29:30,729914.0,730207.0,2020-03-25 00:29:30
2020-03-25 00:29:31,729921.0,730172.0,2020-03-25 00:29:31
2020-03-25 00:29:32,729921.0,730172.0,2020-03-25 00:29:32
2020-03-25 00:29:33,730290.0,730440.0,2020-03-25 00:29:33
2020-03-25 00:29:34,730290.0,730440.0,2020-03-25 00:29:34
2020-03-25 00:29:35,730207.0,730435.0,2020-03-25 00:29:35
2020-03-25 00:29:36,730207.0,730435.0,2020-03-25 00:29:36
2020-03-25 00:29:37,730059.0,730206.0,2020-03-25 00:29:37
2020-03-25 00:29:38,730059.0,730206.0,2020-03-25 00:29:38
2020-03-25 00:29:39,730055.0,730176.0,2020-03-25 00:29:39
2020-03-25 00:29:41,730055.0,730176.0,2020-03-25 00:29:40
2020-03-25 00:29:42,729772.0,729813.0,2020-03-25 00:29:42
2020-03-25 00:29:43,729772.0,729813.0,2020-03-25 00:29:43
2020-03-25 00:29:44,729664.0,729715.0,2020-03-25 00:29:44
2020-03-25 00:29:45,729664.0,729715.0,2020-03-25 00:29:45
2020-03-25 00:29:46,729670.0,729715.0,2020-03-25 00:29:46
2020-03-25 00:29:47,729670.0,729715.0,2020-03-25 00:29:47
2020-03-25 00:29:48,729670.0,729715.0,2020-03-25 00:29:48
2020-03-25 00:29:49,729670.0,729715.0,2020-03-25 00:29:49
2020-03-25 00:29:50,729514.0,729837.0,2020-03-25 00:29:50
2020-03-25 00:29:51,729514.0,729837.0,2020-03-25 00:29:51
2020-03-25 00:29:52,729637.0,729837.0,2020-03-25 00:29:52
2020-03-25 00:29:53,729637.0,729837.0,2020-03-25 00:29:53
2020-03-25 00:29:54,729637.0,729837.0,2020-03-25 00:29:54
2020-03-25 00:29:55,729637.0,729837.0,2020-03-25 00:29:55
2020-03-25 00:29:56,729975.0,730000.0,2020-03-25 00:29:56
2020-03-25 00:29:57,730011.0,730026.0,2020-03-25 00:29:57
2020-03-25 00:29:59,730011.0,730026.0,2020-03-25 00:29:58
2020-03-25 00:30:00,729839.0,730007.0,2020-03-25 00:30:00
2020-03-25 00:30:01,729839.0,730007.0,2020-03-25 00:30:01
2020-03-25 00:30:02,729778.0,729811.0,2020-03-25 00:30:02
2020-03-25 00:30:03,729729.0,729835.0,2020-03-25 00:30:03
2020-03-25 00:30:04,729744.0,729776.0,2020-03-25 00:30:04
2020-03-25 00:30:05,729744.0,729776.0,2020-03-25 00:30:05
