timestamp,x_side,x_price,y_side,y_price,profit
2021-04-22 08:41:33,sell,3521.399,buy,3520.206,1.193
2021-04-22 08:42:22,buy,3521.4,sell,3521.927,0.527
2021-04-22 08:42:55,sell,3526.461,buy,3523.504,2.957
2021-04-22 08:44:56,buy,3523.804,sell,3523.547,-0.257
2021-04-22 08:45:12,sell,3523.804,buy,3522.524,1.28
2021-04-22 08:47:48,buy,3518.509,sell,3517.632,-0.877
2021-04-22 08:49:44,sell,3518.4,buy,3515.76,2.64
2021-04-22 08:50:29,buy,3513.601,sell,3513.169,-0.432
2021-04-22 08:51:10,sell,3513.362,buy,3511.163,2.199
2021-04-22 08:51:29,buy,3511.619,sell,3513.224,1.605
2021-04-22 08:52:08,sell,3514.794,buy,3512.507,2.287
2021-04-22 08:52:19,buy,3513.104,sell,3512.215,-0.889
2021-04-22 08:52:47,sell,3512.425,buy,3510.774,1.651
2021-04-22 08:54:03,buy,3502.521,sell,3501.564,-0.957
2021-04-22 08:54:10,sell,3500.994,buy,3500.053,0.941
2021-04-22 08:55:25,buy,3495.393,sell,3496.225,0.832
2021-04-22 08:55:29,buy,3495.434,sell,3497.956,2.522
2021-04-22 08:55:48,sell,3498.734,buy,3497.827,0.907
2021-04-22 08:56:07,sell,3499.808,buy,3498.481,1.327
2021-04-22 08:56:34,buy,3498.417,sell,3497.721,-0.696
2021-04-22 08:56:54,sell,3499.616,buy,3497.569,2.047
2021-04-22 08:57:40,buy,3498.628,sell,3497.328,-1.3
2021-04-22 08:58:18,sell,3500.799,buy,3499.257,1.542
2021-04-22 08:58:49,buy,3499.597,sell,3498.749,-0.848
2021-04-22 08:59:12,sell,3500.224,buy,3497.905,2.319
2021-04-22 08:59:34,buy,3495.001,sell,3495.844,0.843
2021-04-22 08:59:50,sell,3495.407,buy,3493.837,1.57
2021-04-22 08:59:53,buy,3496.169,sell,3494.448,-1.721
2021-04-22 09:00:10,buy,3496.117,sell,3498.165,2.048
2021-04-22 09:00:20,sell,3501.0,buy,3501.029,-0.029
2021-04-22 09:00:30,sell,3501.0,buy,3499.426,1.574
2021-04-22 09:00:34,buy,3501.448,sell,3501.501,0.053
2021-04-22 09:01:17,buy,3506.979,sell,3508.285,1.306
2021-04-22 09:01:33,sell,3508.799,buy,3509.809,-1.01
2021-04-22 09:01:40,sell,3508.805,buy,3507.238,1.567
2021-04-22 09:03:14,buy,3487.83,sell,3483.067,-4.763
2021-04-22 09:03:16,sell,3487.829,buy,3484.199,3.63
2021-04-22 09:03:27,buy,3489.369,sell,3487.267,-2.102
2021-04-22 09:03:36,sell,3487.832,buy,3486.721,1.111
2021-04-22 09:03:40,buy,3489.057,sell,3487.806,-1.251
2021-04-22 09:04:32,sell,3493.465,buy,3490.904,2.561
2021-04-22 09:05:50,buy,3481.2,sell,3480.622,-0.578
2021-04-22 09:06:01,sell,3481.136,buy,3478.104,3.032
2021-04-22 09:06:33,buy,3480.5,sell,3480.073,-0.427
2021-04-22 09:06:44,sell,3480.005,buy,3477.277,2.728
2021-04-22 09:06:50,buy,3481.864,sell,3480.005,-1.859
2021-04-22 09:06:57,sell,3480.0,buy,3476.524,3.476
2021-04-22 09:08:12,buy,3475.195,sell,3472.759,-2.436
2021-04-22 09:08:20,sell,3475.817,buy,3472.609,3.208
2021-04-22 09:09:05,buy,3466.201,sell,3464.249,-1.952
2021-04-22 09:10:31,sell,3472.199,buy,3467.332,4.867
2021-04-22 09:11:23,buy,3463.616,sell,3459.857,-3.759
