id,order_id,datetime,pair,side,fee,amount,price,rate
277966181,2299112918,2020-03-24 17:47:37,BTC/JPY,sell,0.0,0.006,4458.0,743000.0
277966209,2299113246,2020-03-24 17:47:46,BTC/JPY,buy,0.0,0.00599772,4454.993,742781.5
277967279,2299125472,2020-03-24 17:52:46,BTC/JPY,sell,0.0,0.006,4460.736,743456.0
277967361,2299126218,2020-03-24 17:53:03,BTC/JPY,buy,0.0,0.00599654,4456.997,743367.0
277968411,2299142999,2020-03-24 18:00:10,BTC/JPY,sell,0.0,0.006,4470.0,745000.0
277968689,2299145581,2020-03-24 18:01:12,BTC/JPY,buy,0.0,0.00599291,4466.995,745380.0
277969493,2299154940,2020-03-24 18:05:05,BTC/JPY,sell,0.0,0.006,4461.508,743584.0
277969559,2299155141,2020-03-24 18:05:08,BTC/JPY,buy,0.0,0.00598855,4463.997,745422.0
277969659,2299155870,2020-03-24 18:05:23,BTC/JPY,sell,0.0,0.006,4455.396,742566.0
277969887,2299156380,2020-03-24 18:05:34,BTC/JPY,buy,0.0,0.00599512,4452.995,742770.0
277971699,2299173916,2020-03-24 18:12:51,BTC/JPY,buy,0.0,0.00598787,4457.993,744504.0
277971777,2299175115,2020-03-24 18:13:20,BTC/JPY,sell,0.0,0.006,4461.151,743397.0
277972213,2299180260,2020-03-24 18:15:44,BTC/JPY,buy,0.0,0.0059906,4462.997,745000.0
277972239,2299180489,2020-03-24 18:15:52,BTC/JPY,sell,0.0,0.006,4471.236,745206.0
277972875,2299186284,2020-03-24 18:18:31,BTC/JPY,buy,0.0,0.00599369,4477.994,747118.0
277972909,2299186547,2020-03-24 18:18:37,BTC/JPY,sell,0.0,0.006,4480.788,746798.0
277974041,2299194895,2020-03-24 18:22:21,BTC/JPY,sell,0.0,0.006,4494.0,749000.0
277974959,2299200752,2020-03-24 18:25:17,BTC/JPY,buy,0.0,0.00599487,4502.999,751142.0
277975391,2299204696,2020-03-24 18:26:55,BTC/JPY,sell,0.0,0.006,4485.048,747508.0
277976557,2299218487,2020-03-24 18:33:17,BTC/JPY,buy,0.0,0.00599602,4499.996,750499.5
277976707,2299220706,2020-03-24 18:34:28,BTC/JPY,sell,0.0,0.006,4492.464,748744.0
277977105,2299225200,2020-03-24 18:36:23,BTC/JPY,buy,0.0,0.00599422,4498.998,750556.0
277977529,2299228698,2020-03-24 18:37:35,BTC/JPY,sell,0.0,0.006,4503.858,750643.0
277977799,2299232081,2020-03-24 18:38:55,BTC/JPY,buy,0.0,0.00599653,4513.996,752768.0
277978585,2299242324,2020-03-24 18:43:20,BTC/JPY,sell,0.0,0.006,4519.896,753316.0
277978793,2299244348,2020-03-24 18:44:13,BTC/JPY,buy,0.0,0.00599362,4527.994,755469.0
277979141,2299247085,2020-03-24 18:45:20,BTC/JPY,sell,0.0,0.006,4517.262,752877.0
277979329,2299248676,2020-03-24 18:45:54,BTC/JPY,buy,0.0,0.00599022,4523.994,755230.0
277980127,2299255230,2020-03-24 18:48:26,BTC/JPY,sell,0.0,0.006,4518.006,753001.0
277980497,2299259139,2020-03-24 18:50:02,BTC/JPY,buy,0.0,0.00599717,4511.995,752354.0
