id,order_id,datetime,pair,side,fee,amount,price,rate
415930767,4190537624,2021-03-31 19:48:11,BTC/JPY,buy,0,0.0001,6388300.0,638.83
415930868,4190541718,2021-03-31 19:49:06,BTC/JPY,sell,0,0.0001,6382135.0,638.214
415930887,4190542167,2021-03-31 19:49:10,BTC/JPY,buy,0,0.0001,6382445.0,638.245
415931274,4190554216,2021-03-31 19:51:41,BTC/JPY,sell,0,0.0001,6383615.0,638.361
415931360,4190555474,2021-03-31 19:51:57,BTC/JPY,buy,0,0.0001,6380900.0,638.09
415931420,4190557396,2021-03-31 19:52:22,BTC/JPY,sell,0,0.0001,6386181.0,638.618
415931580,4190561250,2021-03-31 19:53:15,BTC/JPY,buy,0,0.0001,6388209.0,638.821
415931648,4190562499,2021-03-31 19:53:34,BTC/JPY,sell,0,0.0001,6391251.0,639.125
415931686,4190563201,2021-03-31 19:53:44,BTC/JPY,buy,0,0.0001,6390294.0,639.029
415932437,4190581733,2021-03-31 19:58:05,BTC/JPY,sell,0,0.0001,6382509.0,638.251
415932663,4190586035,2021-03-31 19:58:58,BTC/JPY,buy,0,0.0001,6386940.0,638.694
415932957,4190594090,2021-03-31 20:00:40,BTC/JPY,sell,0,0.0001,6395912.0,639.591
415933118,4190597497,2021-03-31 20:01:27,BTC/JPY,buy,0,0.0001,6392851.0,639.285
415933404,4190607321,2021-03-31 20:03:36,BTC/JPY,sell,0,0.0001,6386485.0,638.649
415933568,4190610831,2021-03-31 20:04:14,BTC/JPY,buy,0,0.0001,6393767.0,639.377
