id,order_id,datetime,pair,side,fee,amount,price,rate
419248405,4277051188,2021-04-15 16:23:53,BTC/JPY,buy,0,0.0007,4804.349,6863356.0
419248489,4277052756,2021-04-15 16:24:09,BTC/JPY,sell,0,0.0007,4803.344,6861920.0
419248512,4277053170,2021-04-15 16:24:12,BTC/JPY,sell,0,0.0007,4804.532,6863617.0
419248542,4277054790,2021-04-15 16:24:28,BTC/JPY,buy,0,0.0007,4801.931,6859901.0
419248826,4277061515,2021-04-15 16:25:52,BTC/JPY,sell,0,0.0007,4805.113,6864447.0
419249354,4277078644,2021-04-15 16:29:27,BTC/JPY,buy,0,0.0007,4816.044,6880063.0
419250193,4277111785,2021-04-15 16:36:54,BTC/JPY,sell,0,0.0007,4806.386,6866266.0
419250349,4277118061,2021-04-15 16:38:28,BTC/JPY,buy,0,0.0007,4806.857,6866939.0
