timestamp,x_side,x_price,y_side,y_price,profit
2021-04-04 01:24:09,sell,653.0,buy,652.881,0.119
2021-04-04 01:25:08,buy,653.0,sell,653.364,0.364
2021-04-04 01:25:11,buy,653.0,sell,653.365,0.365
2021-04-04 01:25:18,sell,653.2,buy,653.374,-0.174
2021-04-04 01:25:21,buy,653.2,sell,653.377,0.177
2021-04-04 01:26:08,sell,653.0,buy,653.052,-0.052
2021-04-04 01:26:17,sell,653.0,buy,652.722,0.278
2021-04-04 01:26:27,buy,652.801,sell,652.534,-0.267
2021-04-04 01:26:37,sell,652.801,buy,652.377,0.424
2021-04-04 01:26:59,buy,652.851,sell,652.644,-0.207
2021-04-04 01:27:12,sell,652.801,buy,652.665,0.136
2021-04-04 01:27:18,buy,652.851,sell,652.884,0.033
2021-04-04 01:28:11,sell,652.928,buy,652.856,0.072
2021-04-04 01:28:48,buy,653.2,sell,653.345,0.145
2021-04-04 01:28:51,buy,653.2,sell,653.338,0.138
2021-04-04 01:30:36,sell,654.317,buy,654.063,0.254
2021-04-04 01:30:40,sell,654.317,buy,654.063,0.254
2021-04-04 01:38:34,buy,653.769,sell,653.418,-0.351
2021-04-04 01:40:12,sell,653.614,buy,653.145,0.469
2021-04-04 01:40:55,buy,653.347,sell,653.0,-0.347
2021-04-04 01:42:18,sell,653.25,buy,652.877,0.373
2021-04-04 01:45:38,buy,653.137,sell,652.803,-0.334
2021-04-04 01:47:46,sell,653.115,buy,652.847,0.268
2021-04-04 01:50:23,buy,652.661,sell,652.494,-0.167
2021-04-04 01:51:33,sell,652.661,buy,652.378,0.283
2021-04-04 01:52:26,buy,652.066,sell,651.931,-0.135
2021-04-04 01:52:29,sell,652.044,buy,651.994,0.05
2021-04-04 01:59:22,buy,650.589,sell,650.267,-0.322
2021-04-04 02:00:30,sell,651.159,buy,650.615,0.544
2021-04-04 02:00:40,buy,651.159,sell,650.874,-0.285
2021-04-04 02:00:52,sell,651.158,buy,650.597,0.561
2021-04-04 02:00:56,buy,650.466,sell,650.114,-0.352
2021-04-04 02:02:07,buy,650.528,sell,650.906,0.378
2021-04-04 02:02:22,sell,650.528,buy,650.795,-0.267
2021-04-04 02:02:26,buy,650.528,sell,650.753,0.225
2021-04-04 02:03:34,sell,651.023,buy,650.961,0.062
2021-04-04 02:03:56,sell,651.001,buy,650.87,0.131
2021-04-04 02:06:50,buy,650.46,sell,650.478,0.018
2021-04-04 02:07:09,sell,650.3,buy,649.861,0.439
2021-04-04 02:07:31,buy,650.3,sell,650.014,-0.286
2021-04-04 02:08:35,sell,650.0,buy,649.885,0.115
2021-04-04 02:09:31,buy,649.075,sell,648.8,-0.275
2021-04-04 02:09:38,sell,649.014,buy,648.759,0.255
2021-04-04 02:10:18,buy,649.0,sell,649.045,0.045
2021-04-04 02:10:21,buy,649.0,sell,649.183,0.183
2021-04-04 02:11:08,sell,649.38,buy,649.352,0.028
2021-04-04 02:11:23,buy,649.511,sell,649.397,-0.114
2021-04-04 02:13:05,sell,650.0,buy,649.915,0.085
2021-04-04 02:13:11,sell,649.758,buy,649.64,0.118
2021-04-04 02:13:30,buy,649.995,sell,650.13,0.135
2021-04-04 02:13:34,buy,649.995,sell,650.251,0.256
2021-04-04 02:14:51,sell,650.487,buy,650.532,-0.045
2021-04-04 02:15:03,sell,650.487,buy,650.268,0.219
2021-04-04 02:15:56,buy,649.601,sell,649.625,0.024
2021-04-04 02:16:36,sell,650.0,buy,649.767,0.233
2021-04-04 02:16:49,buy,650.0,sell,649.929,-0.071
2021-04-04 02:16:52,sell,650.0,buy,649.99,0.01
2021-04-04 02:18:36,buy,649.398,sell,649.357,-0.041
2021-04-04 02:19:20,buy,649.398,sell,649.472,0.074
2021-04-04 02:19:57,sell,649.3,buy,649.298,0.002
2021-04-04 02:20:04,sell,649.3,buy,649.112,0.188
2021-04-04 02:20:26,buy,649.001,sell,648.936,-0.065
2021-04-04 02:20:54,sell,649.001,buy,648.897,0.104
2021-04-04 02:22:47,buy,646.047,sell,645.892,-0.155
2021-04-04 02:23:09,buy,647.133,sell,647.097,-0.036
2021-04-04 02:23:34,sell,647.621,buy,647.403,0.218
2021-04-04 02:23:47,sell,647.94,buy,647.625,0.315
2021-04-04 02:24:18,buy,647.684,sell,647.761,0.077
2021-04-04 02:24:31,buy,647.684,sell,647.79,0.106
2021-04-04 02:25:20,sell,648.294,buy,648.206,0.088
2021-04-04 02:25:33,buy,648.48,sell,648.617,0.137
2021-04-04 02:26:07,sell,648.802,buy,648.521,0.281
2021-04-04 02:26:10,sell,648.802,buy,648.45,0.352
2021-04-04 02:26:29,buy,648.798,sell,648.913,0.115
2021-04-04 02:26:33,buy,648.798,sell,648.924,0.126
2021-04-04 02:26:54,sell,648.887,buy,648.805,0.082
2021-04-04 02:27:04,sell,648.798,buy,648.668,0.13
2021-04-04 02:27:11,buy,648.915,sell,648.937,0.022
2021-04-04 02:27:30,sell,648.8,buy,648.489,0.311
2021-04-04 02:28:31,buy,649.15,sell,648.868,-0.282
2021-04-04 02:29:33,sell,648.899,buy,648.692,0.207
2021-04-04 02:33:17,buy,647.056,sell,647.187,0.131
2021-04-04 02:33:23,buy,647.244,sell,647.414,0.17
2021-04-04 02:33:33,sell,647.962,buy,647.808,0.154
2021-04-04 02:33:37,sell,647.953,buy,647.795,0.158
2021-04-04 02:34:05,buy,647.653,sell,647.789,0.136
2021-04-04 02:34:08,buy,647.653,sell,647.905,0.252
2021-04-04 02:34:27,sell,648.518,buy,648.449,0.069
2021-04-04 02:34:37,sell,648.7,buy,648.592,0.108
2021-04-04 02:34:52,buy,649.302,sell,648.905,-0.397
2021-04-04 02:35:05,sell,649.315,buy,649.02,0.295
2021-04-04 02:35:15,buy,648.982,sell,648.625,-0.357
2021-04-04 02:35:40,sell,649.707,buy,649.593,0.114
2021-04-04 02:47:28,buy,648.6,sell,648.516,-0.084
2021-04-04 02:47:41,sell,648.871,buy,648.75,0.121
2021-04-04 02:50:17,buy,647.9,sell,647.971,0.071
2021-04-04 02:50:21,buy,648.394,sell,648.255,-0.139
2021-04-04 02:50:25,sell,648.519,buy,648.368,0.151
2021-04-04 02:51:01,sell,648.707,buy,648.375,0.332
2021-04-04 02:53:58,buy,646.794,sell,646.567,-0.227
2021-04-04 02:54:11,sell,646.455,buy,646.037,0.418
2021-04-04 02:54:30,buy,646.455,sell,646.016,-0.439
2021-04-04 02:54:49,sell,646.455,buy,646.156,0.299
2021-04-04 03:01:24,sell,644.526,buy,644.224,0.302
2021-04-04 03:01:28,buy,644.572,sell,644.28,-0.292
2021-04-04 03:01:40,sell,644.942,buy,644.412,0.53
2021-04-04 03:02:48,buy,643.804,sell,643.503,-0.301
2021-04-04 03:02:55,sell,644.185,buy,643.6,0.585
2021-04-04 03:03:29,buy,643.457,sell,643.117,-0.34
2021-04-04 03:03:39,sell,643.458,buy,643.133,0.325
2021-04-04 03:05:11,buy,641.652,sell,640.965,-0.687
2021-04-04 03:05:39,sell,642.43,buy,641.578,0.852
2021-04-04 03:05:46,buy,642.01,sell,641.015,-0.995
2021-04-04 03:05:49,sell,641.897,buy,641.253,0.644
2021-04-04 03:06:14,buy,642.492,sell,641.969,-0.523
2021-04-04 03:06:27,sell,644.803,buy,644.431,0.372
2021-04-04 03:06:34,buy,644.803,sell,643.455,-1.348
2021-04-04 03:06:37,sell,644.523,buy,643.52,1.003
2021-04-04 03:06:44,buy,644.001,sell,642.4,-1.601
2021-04-04 03:06:48,sell,643.588,buy,642.894,0.694
2021-04-04 03:06:57,buy,644.001,sell,643.604,-0.397
2021-04-04 03:07:04,sell,644.467,buy,643.664,0.803
2021-04-04 03:07:47,buy,645.0,sell,644.426,-0.574
2021-04-04 03:07:54,sell,644.95,buy,643.939,1.011
2021-04-04 03:08:01,buy,644.932,sell,644.024,-0.908
2021-04-04 03:08:04,sell,644.932,buy,644.125,0.807
2021-04-04 03:08:08,buy,644.932,sell,644.229,-0.703
2021-04-04 03:08:27,sell,645.05,buy,644.457,0.593
2021-04-04 03:08:35,buy,645.393,sell,644.753,-0.64
2021-04-04 03:08:44,sell,645.5,buy,645.072,0.428
2021-04-04 03:08:51,buy,645.601,sell,645.204,-0.397
2021-04-04 03:09:04,sell,646.009,buy,645.414,0.595
2021-04-04 03:09:56,buy,646.529,sell,645.9,-0.629
2021-04-04 03:10:09,sell,646.529,buy,645.653,0.876
2021-04-04 03:10:40,buy,646.529,sell,645.951,-0.578
2021-04-04 03:10:53,sell,646.529,buy,645.95,0.579
2021-04-04 03:11:21,buy,646.452,sell,646.002,-0.45
2021-04-04 03:11:43,sell,646.579,buy,646.063,0.516
2021-04-04 03:14:22,buy,646.001,sell,645.587,-0.414
2021-04-04 03:14:32,sell,646.001,buy,645.376,0.625
2021-04-04 03:14:57,buy,645.48,sell,645.03,-0.45
2021-04-04 03:15:00,sell,645.468,buy,644.915,0.553
2021-04-04 03:15:10,buy,645.478,sell,645.135,-0.343
2021-04-04 03:18:04,sell,646.2,buy,645.619,0.581
2021-04-04 03:18:08,buy,646.446,sell,645.687,-0.759
2021-04-04 03:20:32,sell,647.089,buy,646.28,0.809
2021-04-04 03:21:37,buy,646.794,sell,646.25,-0.544
2021-04-04 03:22:08,sell,647.061,buy,646.576,0.485
2021-04-04 03:23:28,buy,647.295,sell,646.929,-0.366
2021-04-04 03:24:39,sell,647.492,buy,647.034,0.458
2021-04-04 03:25:01,buy,647.5,sell,647.32,-0.18
2021-04-04 03:25:23,sell,647.295,buy,646.754,0.541
2021-04-04 03:26:18,buy,647.0,sell,646.668,-0.332
2021-04-04 03:26:22,sell,647.122,buy,646.667,0.455
2021-04-04 03:27:27,buy,647.18,sell,646.928,-0.252
2021-04-04 03:27:33,sell,647.499,buy,647.01,0.489
2021-04-04 03:31:29,buy,647.999,sell,647.25,-0.749
2021-04-04 03:31:35,sell,647.998,buy,647.5,0.498
2021-04-04 03:31:42,buy,647.999,sell,647.524,-0.475
2021-04-04 03:32:31,sell,648.0,buy,647.532,0.468
2021-04-04 03:32:35,buy,648.2,sell,647.718,-0.482
2021-04-04 03:33:04,sell,648.165,buy,647.461,0.704
2021-04-04 03:33:08,buy,648.009,sell,647.56,-0.449
2021-04-04 03:33:23,sell,648.011,buy,647.528,0.483
2021-04-04 03:36:27,buy,647.431,sell,647.0,-0.431
2021-04-04 03:38:26,sell,646.975,buy,646.27,0.705
2021-04-04 03:38:42,buy,647.023,sell,646.5,-0.523
2021-04-04 03:41:06,sell,647.842,buy,647.457,0.385
2021-04-04 03:46:33,buy,647.253,sell,646.775,-0.478
2021-04-04 03:47:04,sell,647.253,buy,646.558,0.695
2021-04-04 03:48:52,buy,647.253,sell,646.854,-0.399
2021-04-04 03:51:03,sell,647.253,buy,646.52,0.733
2021-04-04 03:51:07,buy,647.253,sell,646.64,-0.613
2021-04-04 03:56:21,sell,648.001,buy,647.326,0.675
2021-04-04 03:57:59,buy,647.934,sell,647.418,-0.516
2021-04-04 03:58:03,sell,647.934,buy,647.472,0.462
2021-04-04 03:58:28,buy,647.934,sell,647.584,-0.35
2021-04-04 04:00:09,sell,648.582,buy,648.25,0.332
2021-04-04 04:04:11,buy,648.801,sell,648.333,-0.468
2021-04-04 04:05:00,sell,648.818,buy,648.133,0.685
2021-04-04 04:05:10,buy,648.88,sell,648.439,-0.441
2021-04-04 04:06:05,sell,649.131,buy,648.469,0.662
2021-04-04 04:06:58,buy,649.355,sell,648.79,-0.565
2021-04-04 04:07:05,sell,649.501,buy,649.089,0.412
2021-04-04 04:07:36,buy,649.56,sell,649.318,-0.242
2021-04-04 04:08:04,sell,649.704,buy,649.193,0.511
2021-04-04 04:08:11,buy,649.944,sell,649.723,-0.221
2021-04-04 04:08:45,sell,650.5,buy,650.224,0.276
2021-04-04 04:12:28,buy,650.221,sell,649.571,-0.65
2021-04-04 04:14:24,sell,650.221,buy,649.176,1.045
2021-04-04 04:15:02,buy,650.033,sell,648.865,-1.168
2021-04-04 04:15:05,sell,649.938,buy,648.741,1.197
2021-04-04 04:15:31,buy,649.841,sell,648.909,-0.932
2021-04-04 04:15:56,sell,649.612,buy,648.751,0.861
2021-04-04 04:16:14,buy,649.612,sell,648.814,-0.798
2021-04-04 04:17:19,sell,649.612,buy,648.915,0.697
2021-04-04 04:18:08,buy,649.742,sell,649.136,-0.606
2021-04-04 04:18:57,sell,649.742,buy,649.194,0.548
2021-04-04 04:23:17,buy,649.355,sell,648.877,-0.478
2021-04-04 04:25:08,sell,649.355,buy,648.632,0.723
2021-04-04 04:33:10,buy,647.576,sell,646.96,-0.616
2021-04-04 04:33:50,sell,647.482,buy,646.712,0.77
2021-04-04 04:34:31,buy,647.408,sell,646.707,-0.701
2021-04-04 04:34:49,sell,647.282,buy,646.213,1.069
2021-04-04 04:35:17,buy,646.369,sell,645.456,-0.913
2021-04-04 04:35:30,sell,646.0,buy,645.24,0.76
2021-04-04 04:35:33,buy,646.064,sell,645.421,-0.643
2021-04-04 04:37:21,sell,646.557,buy,645.923,0.634
2021-04-04 04:37:24,buy,646.734,sell,645.705,-1.029
2021-04-04 04:37:59,sell,646.695,buy,645.896,0.799
2021-04-04 04:39:12,buy,646.264,sell,645.375,-0.889
2021-04-04 04:39:16,sell,646.264,buy,645.68,0.584
2021-04-04 04:40:14,buy,646.264,sell,645.867,-0.397
2021-04-04 04:40:24,sell,646.482,buy,646.0,0.482
2021-04-04 04:42:26,buy,646.776,sell,646.407,-0.369
2021-04-04 04:42:30,sell,646.776,buy,646.311,0.465
2021-04-04 04:46:25,buy,646.938,sell,646.5,-0.438
2021-04-04 04:47:18,sell,646.938,buy,646.449,0.489
2021-04-04 04:48:22,buy,646.938,sell,646.612,-0.326
2021-04-04 04:48:26,sell,647.226,buy,646.688,0.538
2021-04-04 04:48:35,buy,647.226,sell,646.875,-0.351
2021-04-04 04:49:09,sell,647.867,buy,647.261,0.606
2021-04-04 04:52:59,buy,647.833,sell,647.072,-0.761
2021-04-04 04:53:02,sell,647.921,buy,647.321,0.6
2021-04-04 04:55:41,buy,647.516,sell,646.986,-0.53
2021-04-04 04:55:48,sell,647.73,buy,647.111,0.619
2021-04-04 04:56:13,buy,648.0,sell,647.364,-0.636
2021-04-04 04:56:44,sell,648.0,buy,647.449,0.551
2021-04-04 04:56:59,buy,648.0,sell,647.564,-0.436
2021-04-04 04:57:18,sell,648.537,buy,647.981,0.556
2021-04-04 04:59:02,buy,649.0,sell,648.538,-0.462
2021-04-04 04:59:27,sell,649.661,buy,649.006,0.655
2021-04-04 04:59:52,buy,649.732,sell,649.185,-0.547
2021-04-04 05:00:05,sell,649.73,buy,648.898,0.832
2021-04-04 05:09:30,buy,647.888,sell,647.303,-0.585
2021-04-04 05:10:10,sell,647.8,buy,646.823,0.977
2021-04-04 05:11:51,buy,647.516,sell,646.767,-0.749
2021-04-04 05:14:08,sell,647.85,buy,647.185,0.665
2021-04-04 05:23:21,buy,646.609,sell,645.91,-0.699
2021-04-04 05:24:28,sell,646.605,buy,645.875,0.73
2021-04-04 05:27:23,buy,646.547,sell,646.022,-0.525
2021-04-04 05:29:34,sell,647.925,buy,647.356,0.569
2021-04-04 05:30:39,buy,647.592,sell,647.103,-0.489
2021-04-04 05:30:43,sell,647.515,buy,647.125,0.39
2021-04-04 05:32:37,buy,648.148,sell,647.863,-0.285
2021-04-04 05:32:41,sell,648.25,buy,647.875,0.375
2021-04-04 05:34:31,buy,648.494,sell,648.268,-0.226
2021-04-04 05:34:47,sell,648.461,buy,648.076,0.385
2021-04-04 05:45:22,buy,646.5,sell,645.814,-0.686
2021-04-04 05:45:59,sell,646.5,buy,645.464,1.036
2021-04-04 05:46:46,buy,646.464,sell,645.741,-0.723
2021-04-04 05:47:05,sell,646.401,buy,645.347,1.054
2021-04-04 05:47:27,buy,645.387,sell,644.621,-0.766
2021-04-04 05:47:33,sell,645.387,buy,644.492,0.895
2021-04-04 05:47:46,buy,645.187,sell,644.553,-0.634
2021-04-04 05:48:05,sell,645.187,buy,644.221,0.966
2021-04-04 05:48:57,buy,644.868,sell,644.022,-0.846
2021-04-04 05:50:17,sell,644.364,buy,643.733,0.631
2021-04-04 05:51:18,buy,644.365,sell,644.017,-0.348
2021-04-04 05:51:40,sell,644.378,buy,643.941,0.437
2021-04-04 05:53:25,buy,643.273,sell,642.617,-0.656
2021-04-04 05:53:38,sell,643.273,buy,642.557,0.716
2021-04-04 05:54:09,buy,643.273,sell,642.652,-0.621
2021-04-04 05:55:28,sell,644.235,buy,643.664,0.571
2021-04-04 05:57:25,buy,644.004,sell,643.904,-0.1
2021-04-04 05:57:50,sell,645.0,buy,644.559,0.441
2021-04-04 06:00:53,buy,643.36,sell,642.768,-0.592
2021-04-04 06:01:59,sell,644.461,buy,643.599,0.862
2021-04-04 06:02:08,buy,644.461,sell,643.796,-0.665
2021-04-04 06:05:55,sell,645.481,buy,645.0,0.481
2021-04-04 06:06:47,buy,645.5,sell,645.151,-0.349
2021-04-04 06:08:31,sell,645.931,buy,645.554,0.377
2021-04-04 06:12:24,buy,644.001,sell,643.768,-0.233
2021-04-04 06:12:40,sell,644.001,buy,643.488,0.513
2021-04-04 06:14:06,buy,643.297,sell,642.768,-0.529
2021-04-04 06:15:04,sell,643.251,buy,642.643,0.608
2021-04-04 06:17:04,buy,642.072,sell,641.664,-0.408
2021-04-04 06:21:05,sell,644.997,buy,644.577,0.42
2021-04-04 06:22:41,buy,644.842,sell,644.406,-0.436
2021-04-04 06:22:44,sell,644.842,buy,644.432,0.41
2021-04-04 06:32:00,buy,643.897,sell,643.325,-0.572
2021-04-04 06:36:33,sell,646.0,buy,645.261,0.739
2021-04-04 06:38:02,buy,645.755,sell,645.255,-0.5
2021-04-04 06:40:07,sell,646.239,buy,645.739,0.5
2021-04-04 06:42:19,buy,645.39,sell,645.018,-0.372
2021-04-04 06:43:21,sell,645.25,buy,644.555,0.695
2021-04-04 06:43:46,buy,644.754,sell,644.261,-0.493
2021-04-04 06:44:26,sell,644.501,buy,643.848,0.653
2021-04-04 06:45:09,buy,644.331,sell,644.21,-0.121
2021-04-04 06:45:37,sell,644.399,buy,643.625,0.774
2021-04-04 06:46:42,buy,643.188,sell,642.544,-0.644
2021-04-04 06:47:25,sell,643.381,buy,642.653,0.728
2021-04-04 06:48:42,buy,642.571,sell,642.165,-0.406
2021-04-04 06:49:03,sell,642.57,buy,642.032,0.538
2021-04-04 06:49:41,buy,642.571,sell,642.215,-0.356
2021-04-04 06:50:24,sell,642.727,buy,642.218,0.509
2021-04-04 06:51:04,buy,642.728,sell,642.36,-0.368
2021-04-04 06:51:35,sell,642.602,buy,641.915,0.687
2021-04-04 06:52:49,buy,641.317,sell,640.444,-0.873
2021-04-04 06:52:52,sell,641.0,buy,640.476,0.524
2021-04-04 06:53:20,buy,639.0,sell,638.822,-0.178
2021-04-04 06:53:27,buy,639.121,sell,639.436,0.315
2021-04-04 06:53:31,sell,640.0,buy,639.817,0.183
2021-04-04 06:53:34,sell,640.333,buy,639.852,0.481
2021-04-04 06:54:11,buy,640.333,sell,640.06,-0.273
2021-04-04 06:54:30,sell,640.476,buy,639.884,0.592
2021-04-04 06:54:37,buy,640.476,sell,639.975,-0.501
2021-04-04 06:54:46,sell,640.477,buy,640.026,0.451
2021-04-04 07:05:54,buy,637.3,sell,636.955,-0.345
2021-04-04 07:05:58,sell,637.751,buy,637.279,0.472
2021-04-04 07:08:19,buy,637.356,sell,636.649,-0.707
2021-04-04 07:08:22,sell,636.929,buy,636.496,0.433
2021-04-04 07:09:05,buy,636.948,sell,636.502,-0.446
2021-04-04 07:09:39,sell,637.462,buy,636.855,0.607
