id,order_id,datetime,pair,side,fee,amount,price,rate
298494893,2444301844,2020-04-21 00:43:31,BTC/JPY,buy,0,0.0055,4197.869,763249.0
298534691,2444792342,2020-04-21 02:37:09,BTC/JPY,sell,0,0.0055,4134.009,751638.0
298534904,2444793724,2020-04-21 02:37:22,BTC/JPY,buy,0,0.0055,4136.451,752082.0
298535483,2444796524,2020-04-21 02:37:41,BTC/JPY,sell,0,0.0055,4123.042,749644.0
298535620,2444797073,2020-04-21 02:37:43,BTC/JPY,buy,0,0.0055,4128.657,750665.0
298536213,2444799313,2020-04-21 02:37:57,BTC/JPY,sell,0,0.0055,4122.435,749548.5
298536435,2444800444,2020-04-21 02:38:07,BTC/JPY,buy,0,0.0055,4128.008,750547.0
298536844,2444802500,2020-04-21 02:38:21,BTC/JPY,sell,0,0.0055,4127.024,750368.0
298537251,2444804559,2020-04-21 02:38:39,BTC/JPY,buy,0,0.0055,4129.893,750891.0
298541735,2444826558,2020-04-21 02:41:47,BTC/JPY,sell,0,0.0055,4129.015,750730.0
298542416,2444830658,2020-04-21 02:42:24,BTC/JPY,buy,0,0.0055,4129.636,750843.0
298546440,2444852776,2020-04-21 02:46:02,BTC/JPY,sell,0,0.0055,4104.485,746270.0
298546572,2444853301,2020-04-21 02:46:05,BTC/JPY,sell,0,0.0055,4096.576,744832.0
298546772,2444854004,2020-04-21 02:46:09,BTC/JPY,buy,0,0.0055,4105.354,746428.0
298546848,2444854336,2020-04-21 02:46:11,BTC/JPY,buy,0,0.0055,4106.553,746646.0
298548025,2444859614,2020-04-21 02:46:46,BTC/JPY,sell,0,0.0055,4099.955,745446.0
298548228,2444860908,2020-04-21 02:46:58,BTC/JPY,sell,0,0.0055,4092.308,744056.0
298548474,2444861884,2020-04-21 02:47:04,BTC/JPY,buy,0,0.0055,4096.07,744740.0
298549025,2444864559,2020-04-21 02:47:24,BTC/JPY,sell,0,0.0055,4080.483,741906.0
298549868,2444867339,2020-04-21 02:47:40,BTC/JPY,buy,0,0.0055,4081.533,742117.5
298550008,2444867919,2020-04-21 02:47:43,BTC/JPY,buy,0,0.0055,4078.503,741546.0
298550197,2444868639,2020-04-21 02:47:47,BTC/JPY,sell,0,0.0055,4072.183,740397.0
298550762,2444870456,2020-04-21 02:47:57,BTC/JPY,buy,0,0.0055,4075.181,740942.0
298551021,2444871399,2020-04-21 02:48:02,BTC/JPY,sell,0,0.0055,4074.609,740838.0
298551312,2444872328,2020-04-21 02:48:07,BTC/JPY,buy,0,0.0055,4081.654,742119.0
298552160,2444875688,2020-04-21 02:48:26,BTC/JPY,sell,0,0.0055,4070.374,740068.0
298552609,2444877848,2020-04-21 02:48:42,BTC/JPY,buy,0,0.0055,4075.313,740977.5
298554574,2444887019,2020-04-21 02:50:01,BTC/JPY,sell,0,0.0055,4086.703,743037.0
298555863,2444893352,2020-04-21 02:50:46,BTC/JPY,buy,0,0.0055,4079.762,741775.0
298566937,2444960656,2020-04-21 03:01:54,BTC/JPY,sell,0,0.0055,4072.904,740528.0
298567014,2444961525,2020-04-21 03:02:03,BTC/JPY,buy,0,0.0055,4075.467,740994.0
298571537,2444989995,2020-04-21 03:06:40,BTC/JPY,sell,0,0.0055,4134.812,751784.0
298571933,2444991722,2020-04-21 03:06:50,BTC/JPY,buy,0,0.0055,4139.157,752574.0
298572436,2444994263,2020-04-21 03:07:07,BTC/JPY,sell,0,0.0055,4133.69,751580.0
298572602,2444995028,2020-04-21 03:07:12,BTC/JPY,buy,0,0.0055,4139.327,752605.0
298572806,2444995893,2020-04-21 03:07:18,BTC/JPY,sell,0,0.0055,4135.146,751851.5
298574248,2445005322,2020-04-21 03:08:51,BTC/JPY,buy,0,0.0055,4123.009,749638.0
298600795,2445217184,2020-04-21 03:51:38,BTC/JPY,sell,0,0.0055,4094.227,744405.0
298600975,2445219030,2020-04-21 03:52:02,BTC/JPY,buy,0,0.0055,4090.519,743738.0
298616831,2445350896,2020-04-21 04:21:01,BTC/JPY,sell,0,0.0055,4026.363,732066.0
298617392,2445353089,2020-04-21 04:21:14,BTC/JPY,buy,0,0.0055,4029.14,732571.0
298643437,2445566261,2020-04-21 05:00:30,BTC/JPY,sell,0,0.0055,4022.447,731354.0
298643593,2445567002,2020-04-21 05:00:34,BTC/JPY,buy,0,0.0055,4025.873,731977.0
298644541,2445572523,2020-04-21 05:01:15,BTC/JPY,sell,0,0.0055,4033.859,733429.0
298644674,2445573567,2020-04-21 05:01:25,BTC/JPY,buy,0,0.0055,4038.677,734305.0
298654225,2445654803,2020-04-21 05:17:00,BTC/JPY,sell,0,0.0055,4058.785,737961.0
298663638,2445740748,2020-04-21 05:34:46,BTC/JPY,buy,0,0.0055,4069.598,739927.0
298687117,2446063360,2020-04-21 07:11:59,BTC/JPY,sell,0,0.0055,4082.644,742299.0
