id,order_id,datetime,pair,side,fee,amount,price,rate
418722557,4264700180,2021-04-13 17:45:10,BTC/JPY,sell,0,0.0005,3425.035,6850071.0
418722730,4264702146,2021-04-13 17:45:29,BTC/JPY,buy,0,0.0005,3421.562,6843125.0
418723010,4264708077,2021-04-13 17:46:34,BTC/JPY,sell,0,0.0005,3418.182,6836365.0
418723086,4264708939,2021-04-13 17:46:41,BTC/JPY,buy,0,0.0005,3415.706,6831412.0
418723401,4264713820,2021-04-13 17:47:24,BTC/JPY,sell,0,0.0005,3415.729,6831459.0
418723448,4264714944,2021-04-13 17:47:34,BTC/JPY,buy,0,0.0005,3412.305,6824610.0
418723577,4264718185,2021-04-13 17:48:05,BTC/JPY,sell,0,0.0005,3414.85,6829700.0
418725157,4264746657,2021-04-13 17:53:16,BTC/JPY,buy,0,0.0005,3428.15,6856300.0
418725256,4264747728,2021-04-13 17:53:26,BTC/JPY,sell,0,0.0005,3430.626,6861251.0
418725525,4264753417,2021-04-13 17:54:27,BTC/JPY,buy,0,0.0005,3430.076,6860152.0
418725894,4264762228,2021-04-13 17:56:03,BTC/JPY,sell,0,0.0005,3427.447,6854894.0
418726444,4264776199,2021-04-13 17:58:43,BTC/JPY,buy,0,0.0005,3424.988,6849975.0
418726525,4264777759,2021-04-13 17:58:58,BTC/JPY,sell,0,0.0005,3428.339,6856678.0
418726900,4264785306,2021-04-13 18:00:19,BTC/JPY,buy,0,0.0005,3430.951,6861902.0
418727228,4264791214,2021-04-13 18:01:08,BTC/JPY,sell,0,0.0005,3427.526,6855052.0
418727339,4264794213,2021-04-13 18:01:43,BTC/JPY,buy,0,0.0005,3426.63,6853260.0
418727398,4264797007,2021-04-13 18:02:17,BTC/JPY,sell,0,0.0005,3427.251,6854503.0
418727663,4264804848,2021-04-13 18:03:56,BTC/JPY,buy,0,0.0005,3425.651,6851303.0
418727744,4264807496,2021-04-13 18:04:24,BTC/JPY,sell,0,0.0005,3426.988,6853976.0
418728829,4264839944,2021-04-13 18:11:49,BTC/JPY,buy,0,0.0005,3425.716,6851433.0
418729195,4264850878,2021-04-13 18:14:13,BTC/JPY,sell,0,0.0005,3430.696,6861391.0
418729513,4264860019,2021-04-13 18:16:11,BTC/JPY,buy,0,0.0005,3430.708,6861416.0
418729841,4264871626,2021-04-13 18:18:48,BTC/JPY,sell,0,0.0005,3426.573,6853147.0
418730100,4264876134,2021-04-13 18:19:53,BTC/JPY,buy,0,0.0005,3424.684,6849368.0
418730916,4264887480,2021-04-13 18:22:12,BTC/JPY,sell,0,0.0005,3418.6,6837200.0
418732159,4264921108,2021-04-13 18:30:25,BTC/JPY,buy,0,0.0005,3417.527,6835054.0
418732248,4264923276,2021-04-13 18:30:53,BTC/JPY,sell,0,0.0005,3416.247,6832495.0
418732892,4264934798,2021-04-13 18:33:08,BTC/JPY,buy,0,0.0005,3412.55,6825099.0
418732996,4264936951,2021-04-13 18:33:33,BTC/JPY,sell,0,0.0005,3413.466,6826933.0
418735169,4264986723,2021-04-13 18:44:29,BTC/JPY,buy,0,0.0005,3422.412,6844824.0
418735272,4264989294,2021-04-13 18:45:09,BTC/JPY,sell,0,0.0005,3423.82,6847589.5
418737467,4265014673,2021-04-13 18:49:33,BTC/JPY,buy,0,0.0005,3448.039,6896077.0
418737517,4265015738,2021-04-13 18:49:42,BTC/JPY,sell,0,0.0005,3449.41,6898820.0
418737943,4265022542,2021-04-13 18:50:59,BTC/JPY,buy,0,0.0005,3449.963,6899926.0
418738024,4265023205,2021-04-13 18:51:06,BTC/JPY,sell,0,0.0005,3452.864,6905728.0
418738434,4265029170,2021-04-13 18:52:08,BTC/JPY,buy,0,0.0005,3452.76,6905521.0
418738473,4265029836,2021-04-13 18:52:14,BTC/JPY,sell,0,0.0005,3455.434,6910867.0
418738619,4265033254,2021-04-13 18:52:54,BTC/JPY,buy,0,0.0005,3453.481,6906962.0
418738889,4265038005,2021-04-13 18:53:47,BTC/JPY,sell,0,0.0005,3450.691,6901383.0
418739313,4265046287,2021-04-13 18:55:32,BTC/JPY,buy,0,0.0005,3449.445,6898890.0
418739548,4265048909,2021-04-13 18:55:57,BTC/JPY,sell,0,0.0005,3445.234,6890468.0
418739764,4265051785,2021-04-13 18:56:28,BTC/JPY,buy,0,0.0005,3445.274,6890547.0
418739985,4265055024,2021-04-13 18:56:59,BTC/JPY,buy,0,0.0005,3439.583,6879166.0
418740053,4265056227,2021-04-13 18:57:12,BTC/JPY,sell,0,0.0005,3441.37,6882739.0
418740209,4265058673,2021-04-13 18:57:40,BTC/JPY,buy,0,0.0005,3440.358,6880716.0
418740370,4265060778,2021-04-13 18:57:59,BTC/JPY,sell,0,0.0005,3437.508,6875015.0
418740454,4265062536,2021-04-13 18:58:17,BTC/JPY,sell,0,0.0005,3443.088,6886175.0
418740506,4265064299,2021-04-13 18:58:39,BTC/JPY,buy,0,0.0005,3442.423,6884847.0
418740813,4265070984,2021-04-13 19:00:15,BTC/JPY,sell,0,0.0005,3446.651,6893303.0
418740893,4265072522,2021-04-13 19:00:34,BTC/JPY,buy,0,0.0005,3445.045,6890090.0
418741092,4265077689,2021-04-13 19:01:50,BTC/JPY,sell,0,0.0005,3448.668,6897336.0
418741225,4265080653,2021-04-13 19:02:27,BTC/JPY,buy,0,0.0005,3446.44,6892880.0
418741333,4265083723,2021-04-13 19:03:14,BTC/JPY,sell,0,0.0005,3450.193,6900385.0
418741620,4265095167,2021-04-13 19:05:57,BTC/JPY,buy,0,0.0005,3449.947,6899894.0
418742511,4265112656,2021-04-13 19:09:41,BTC/JPY,sell,0,0.0005,3445.18,6890359.0
418742864,4265119116,2021-04-13 19:11:01,BTC/JPY,buy,0,0.0005,3443.512,6887023.0
418743121,4265124460,2021-04-13 19:11:59,BTC/JPY,sell,0,0.0005,3440.282,6880563.0
418743212,4265125853,2021-04-13 19:12:18,BTC/JPY,buy,0,0.0005,3439.03,6878061.0
418743376,4265128086,2021-04-13 19:12:43,BTC/JPY,sell,0,0.0005,3438.738,6877475.0
418748501,4265242464,2021-04-13 19:37:20,BTC/JPY,buy,0,0.0005,3428.08,6856159.0
418748698,4265244436,2021-04-13 19:37:39,BTC/JPY,sell,0,0.0005,3427.427,6854854.0
418751972,4265339011,2021-04-13 20:02:01,BTC/JPY,buy,0,0.0005,3436.307,6872615.0
418752181,4265344018,2021-04-13 20:03:14,BTC/JPY,sell,0,0.0005,3430.698,6861397.0
418753154,4265367222,2021-04-13 20:10:05,BTC/JPY,buy,0,0.0005,3431.395,6862790.0
418753621,4265378354,2021-04-13 20:12:57,BTC/JPY,sell,0,0.0005,3426.943,6853887.0
418759186,4265505450,2021-04-13 20:43:02,BTC/JPY,buy,0,0.0005,3453.577,6907154.0
418759207,4265505684,2021-04-13 20:43:05,BTC/JPY,sell,0,0.0005,3452.663,6905326.0
418759787,4265517650,2021-04-13 20:45:43,BTC/JPY,buy,0,0.0005,3449.256,6898512.0
418760041,4265521169,2021-04-13 20:46:18,BTC/JPY,sell,0,0.0005,3446.193,6892386.0
418760172,4265524466,2021-04-13 20:47:02,BTC/JPY,buy,0,0.0005,3444.35,6888699.0
418760579,4265535354,2021-04-13 20:49:45,BTC/JPY,sell,0,0.0005,3441.101,6882202.0
418762562,4265580395,2021-04-13 21:00:24,BTC/JPY,buy,0,0.0005,3446.534,6893067.0
418763222,4265602488,2021-04-13 21:05:24,BTC/JPY,sell,0,0.0005,3444.089,6888178.0
418763883,4265616962,2021-04-13 21:09:10,BTC/JPY,buy,0,0.0005,3449.739,6899478.0
418764065,4265621017,2021-04-13 21:10:12,BTC/JPY,sell,0,0.0005,3450.66,6901320.0
418764284,4265625714,2021-04-13 21:11:23,BTC/JPY,buy,0,0.0005,3452.715,6905429.0
418764300,4265626432,2021-04-13 21:11:33,BTC/JPY,sell,0,0.0005,3453.685,6907369.0
418764727,4265633880,2021-04-13 21:13:11,BTC/JPY,buy,0,0.0005,3452.28,6904560.0
418764774,4265634646,2021-04-13 21:13:18,BTC/JPY,sell,0,0.0005,3454.722,6909443.0
418765395,4265647270,2021-04-13 21:16:29,BTC/JPY,buy,0,0.0005,3459.747,6919495.0
418765476,4265648437,2021-04-13 21:16:45,BTC/JPY,sell,0,0.0005,3461.698,6923395.0
418765826,4265653390,2021-04-13 21:17:44,BTC/JPY,buy,0,0.0005,3459.905,6919809.0
418766835,4265670607,2021-04-13 21:21:03,BTC/JPY,sell,0,0.0005,3451.836,6903671.0
418767449,4265679730,2021-04-13 21:23:04,BTC/JPY,buy,0,0.0005,3450.001,6900001.0
418767625,4265681835,2021-04-13 21:23:27,BTC/JPY,sell,0,0.0005,3450.513,6901025.0
418773300,4265804800,2021-04-13 21:53:30,BTC/JPY,buy,0,0.0005,3448.679,6897329.333
418773303,4265805015,2021-04-13 21:53:34,BTC/JPY,sell,0,0.0005,3448.331,6896661.0
418773545,4265810784,2021-04-13 21:55:31,BTC/JPY,buy,0,0.0005,3448.504,6897008.0
418773725,4265816177,2021-04-13 21:57:22,BTC/JPY,sell,0,0.0005,3448.289,6896579.0
418776123,4265838174,2021-04-13 22:02:34,BTC/JPY,buy,0,0.0005,3446.649,6893299.0
418776541,4265845798,2021-04-13 22:04:10,BTC/JPY,sell,0,0.0005,3445.362,6890724.0
418778330,4265882273,2021-04-13 22:13:12,BTC/JPY,buy,0,0.0005,3444.91,6889819.0
418778728,4265894519,2021-04-13 22:16:07,BTC/JPY,sell,0,0.0005,3445.189,6890378.0
418779889,4265924821,2021-04-13 22:23:11,BTC/JPY,buy,0,0.0005,3438.459,6876917.0
418779980,4265929620,2021-04-13 22:24:21,BTC/JPY,sell,0,0.0005,3441.251,6882503.0
418780072,4265933893,2021-04-13 22:25:20,BTC/JPY,buy,0,0.0005,3439.034,6878068.0
418780921,4265947847,2021-04-13 22:28:30,BTC/JPY,sell,0,0.0005,3432.738,6865479.5
418781697,4265963517,2021-04-13 22:32:03,BTC/JPY,buy,0,0.0005,3429.795,6859590.0
418782027,4265971729,2021-04-13 22:33:53,BTC/JPY,sell,0,0.0005,3428.168,6856336.0
418782267,4265977004,2021-04-13 22:35:13,BTC/JPY,buy,0,0.0005,3425.055,6850110.0
418782522,4265981751,2021-04-13 22:36:12,BTC/JPY,sell,0,0.0005,3425.938,6851875.0
418785850,4266066944,2021-04-13 22:58:01,BTC/JPY,buy,0,0.0005,3437.014,6874028.0
418786125,4266073590,2021-04-13 22:59:31,BTC/JPY,sell,0,0.0005,3438.591,6877256.333
418786531,4266083452,2021-04-13 23:01:59,BTC/JPY,buy,0,0.0005,3435.815,6871630.0
418786558,4266084409,2021-04-13 23:02:12,BTC/JPY,sell,0,0.0005,3436.479,6872959.0
418786602,4266086576,2021-04-13 23:02:43,BTC/JPY,buy,0,0.0005,3434.2,6868399.0
418786611,4266087202,2021-04-13 23:02:53,BTC/JPY,sell,0,0.0005,3433.756,6867512.0
418788868,4266159670,2021-04-13 23:21:37,BTC/JPY,buy,0,0.0005,3435.972,6871944.0
418789140,4266171850,2021-04-13 23:24:51,BTC/JPY,sell,0,0.0005,3437.42,6874840.0
418794838,4266275245,2021-04-13 23:51:04,BTC/JPY,buy,0,0.0005,3439.061,6878122.0
418795084,4266280122,2021-04-13 23:52:12,BTC/JPY,sell,0,0.0005,3437.793,6875586.0
418798277,4266344748,2021-04-14 00:07:50,BTC/JPY,buy,0,0.0005,3446.282,6892539.0
418798961,4266361495,2021-04-14 00:11:52,BTC/JPY,sell,0,0.0005,3441.95,6883901.0
418804131,4266462428,2021-04-14 00:36:11,BTC/JPY,buy,0,0.0005,3446.841,6893682.0
418804272,4266466907,2021-04-14 00:37:13,BTC/JPY,sell,0,0.0005,3447.334,6894668.0
418806861,4266501644,2021-04-14 00:44:00,BTC/JPY,buy,0,0.0005,3470.773,6941546.0
418808399,4266526020,2021-04-14 00:47:57,BTC/JPY,sell,0,0.0005,3462.307,6924759.0
418808874,4266532922,2021-04-14 00:49:08,BTC/JPY,buy,0,0.0005,3457.769,6915537.0
418808918,4266533480,2021-04-14 00:49:12,BTC/JPY,sell,0,0.0005,3458.907,6917813.0
418811971,4266590615,2021-04-14 00:59:36,BTC/JPY,buy,0,0.0005,3461.111,6922223.0
418812224,4266594007,2021-04-14 01:00:07,BTC/JPY,sell,0,0.0005,3465.373,6930746.0
418812630,4266597415,2021-04-14 01:00:32,BTC/JPY,buy,0,0.0005,3467.106,6934211.0
418812700,4266598600,2021-04-14 01:00:42,BTC/JPY,sell,0,0.0005,3470.545,6941090.0
418813295,4266606864,2021-04-14 01:01:56,BTC/JPY,buy,0,0.0005,3475.835,6951511.5
418813507,4266610625,2021-04-14 01:02:30,BTC/JPY,sell,0,0.0005,3476.639,6953277.0
418813854,4266614864,2021-04-14 01:03:07,BTC/JPY,buy,0,0.0005,3475.711,6951422.0
418814163,4266618207,2021-04-14 01:03:32,BTC/JPY,sell,0,0.0005,3477.003,6954006.0
418814644,4266623142,2021-04-14 01:04:15,BTC/JPY,buy,0,0.0005,3478.185,6956370.0
418814732,4266624392,2021-04-14 01:04:25,BTC/JPY,sell,0,0.0005,3475.584,6951168.0
418818677,4266686869,2021-04-14 01:15:19,BTC/JPY,buy,0,0.0005,3461.962,6923924.0
418819501,4266701344,2021-04-14 01:18:07,BTC/JPY,sell,0,0.0005,3456.704,6913408.0
418820652,4266730072,2021-04-14 01:23:53,BTC/JPY,buy,0,0.0005,3457.139,6914278.0
418820716,4266731246,2021-04-14 01:24:06,BTC/JPY,sell,0,0.0005,3455.762,6911524.0
418821567,4266753626,2021-04-14 01:29:24,BTC/JPY,buy,0,0.0005,3456.876,6913752.0
418821773,4266757974,2021-04-14 01:30:28,BTC/JPY,sell,0,0.0005,3458.085,6916170.0
418822049,4266763333,2021-04-14 01:31:33,BTC/JPY,buy,0,0.0005,3455.675,6911350.0
418822343,4266766175,2021-04-14 01:32:04,BTC/JPY,sell,0,0.0005,3457.195,6914389.0
418822367,4266766475,2021-04-14 01:32:07,BTC/JPY,buy,0,0.0005,3458.249,6916498.0
418822373,4266766704,2021-04-14 01:32:11,BTC/JPY,sell,0,0.0005,3457.36,6914826.0
418825624,4266833794,2021-04-14 01:46:34,BTC/JPY,buy,0,0.0005,3449.579,6899157.0
418826204,4266847592,2021-04-14 01:49:44,BTC/JPY,sell,0,0.0005,3448.262,6896524.0
418826436,4266853521,2021-04-14 01:51:13,BTC/JPY,buy,0,0.0005,3447.628,6895255.0
418827220,4266869651,2021-04-14 01:54:59,BTC/JPY,sell,0,0.0005,3446.611,6893222.0
418827644,4266880167,2021-04-14 01:57:22,BTC/JPY,buy,0,0.0005,3443.408,6886815.0
418827799,4266885274,2021-04-14 01:58:30,BTC/JPY,sell,0,0.0005,3445.358,6890716.0
418828216,4266897231,2021-04-14 02:01:27,BTC/JPY,buy,0,0.0005,3449.055,6898110.0
418828720,4266912558,2021-04-14 02:05:17,BTC/JPY,sell,0,0.0005,3444.016,6888032.0
418828861,4266917564,2021-04-14 02:06:37,BTC/JPY,buy,0,0.0005,3444.003,6888006.0
418828951,4266921324,2021-04-14 02:07:41,BTC/JPY,sell,0,0.0005,3445.981,6891962.0
418832428,4267040745,2021-04-14 02:37:46,BTC/JPY,buy,0,0.0005,3451.84,6903680.0
418832439,4267040989,2021-04-14 02:37:50,BTC/JPY,sell,0,0.0005,3450.703,6901345.5
418837699,4267149889,2021-04-14 03:07:56,BTC/JPY,buy,0,0.0005,3460.621,6921242.0
418838569,4267163886,2021-04-14 03:11:27,BTC/JPY,sell,0,0.0005,3460.302,6920603.0
418839997,4267191974,2021-04-14 03:18:05,BTC/JPY,buy,0,0.0005,3464.318,6928637.0
418840463,4267203520,2021-04-14 03:20:45,BTC/JPY,sell,0,0.0005,3462.706,6925412.0
418840658,4267206678,2021-04-14 03:21:28,BTC/JPY,buy,0,0.0005,3459.966,6919933.0
418841000,4267212394,2021-04-14 03:22:45,BTC/JPY,sell,0,0.0005,3459.499,6918998.0
418842753,4267257430,2021-04-14 03:34:33,BTC/JPY,buy,0,0.0005,3457.889,6915778.0
418842810,4267260302,2021-04-14 03:35:16,BTC/JPY,sell,0,0.0005,3455.736,6911385.5
418844269,4267301257,2021-04-14 03:45:40,BTC/JPY,buy,0,0.0005,3448.415,6896830.0
418844300,4267301909,2021-04-14 03:45:50,BTC/JPY,sell,0,0.0005,3447.618,6895409.667
418844552,4267305271,2021-04-14 03:46:27,BTC/JPY,buy,0,0.0005,3441.506,6883012.0
418844733,4267307312,2021-04-14 03:46:49,BTC/JPY,sell,0,0.0005,3442.23,6884460.0
418846315,4267337739,2021-04-14 03:53:43,BTC/JPY,buy,0,0.0005,3438.926,6877851.0
418846665,4267341544,2021-04-14 03:54:20,BTC/JPY,sell,0,0.0005,3433.692,6867384.0
418846773,4267342766,2021-04-14 03:54:33,BTC/JPY,buy,0,0.0005,3430.035,6860071.0
418847429,4267347289,2021-04-14 03:55:14,BTC/JPY,sell,0,0.0005,3428.644,6857288.0
418848324,4267357276,2021-04-14 03:56:59,BTC/JPY,buy,0,0.0005,3423.33,6846660.0
418848593,4267360002,2021-04-14 03:57:18,BTC/JPY,sell,0,0.0005,3426.309,6852618.0
418849417,4267371092,2021-04-14 03:59:03,BTC/JPY,buy,0,0.0005,3423.983,6847966.0
418849485,4267371848,2021-04-14 03:59:09,BTC/JPY,sell,0,0.0005,3426.56,6853120.0
418850317,4267387850,2021-04-14 04:02:11,BTC/JPY,buy,0,0.0005,3428.599,6857198.0
418850514,4267391491,2021-04-14 04:02:52,BTC/JPY,sell,0,0.0005,3431.028,6862056.0
418850673,4267396122,2021-04-14 04:03:51,BTC/JPY,buy,0,0.0005,3427.994,6855988.0
418850798,4267398679,2021-04-14 04:04:22,BTC/JPY,sell,0,0.0005,3429.999,6859997.0
418852007,4267432406,2021-04-14 04:12:18,BTC/JPY,buy,0,0.0005,3430.001,6860002.0
418852487,4267443370,2021-04-14 04:14:33,BTC/JPY,sell,0,0.0005,3430.313,6860860.5
418852979,4267467947,2021-04-14 04:21:29,BTC/JPY,buy,0,0.0005,3431.088,6862176.0
418853345,4267481820,2021-04-14 04:24:55,BTC/JPY,sell,0,0.0005,3429.584,6859168.0
418853527,4267490374,2021-04-14 04:27:20,BTC/JPY,buy,0,0.0005,3427.5,6855000.0
418853574,4267490957,2021-04-14 04:27:27,BTC/JPY,sell,0,0.0005,3428.471,6856942.0
418854151,4267506844,2021-04-14 04:31:03,BTC/JPY,buy,0,0.0005,3422.809,6845617.0
418854196,4267508045,2021-04-14 04:31:18,BTC/JPY,sell,0,0.0005,3421.99,6843981.0
