id,order_id,datetime,pair,side,fee,amount,price,rate
285582088,2306211272,2020-03-25 03:54:00,BTC/JPY,sell,0,0.006,4461.491,743611.5
285582674,2306216905,2020-03-25 03:55:35,BTC/JPY,buy,0,0.006,4457.898,742983.0
285587841,2306279736,2020-03-25 04:15:15,BTC/JPY,sell,0,0.006,4447.776,741296.0
285588028,2306280952,2020-03-25 04:15:31,BTC/JPY,buy,0,0.006,4450.86,741810.0
285588901,2306286809,2020-03-25 04:16:53,BTC/JPY,sell,0,0.006,4434.492,739082.0
285589278,2306289071,2020-03-25 04:17:22,BTC/JPY,buy,0,0.006,4436.13,739355.0
285593973,2306342669,2020-03-25 04:34:10,BTC/JPY,sell,0,0.006,4460.424,743404.0
285594134,2306343422,2020-03-25 04:34:18,BTC/JPY,buy,0,0.006,4457.79,742965.0
285599896,2306409238,2020-03-25 04:54:00,BTC/JPY,sell,0,0.006,4487.01,747835.0
285600119,2306410090,2020-03-25 04:54:05,BTC/JPY,buy,0,0.006,4487.652,747942.0
285601159,2306415053,2020-03-25 04:54:52,BTC/JPY,sell,0,0.006,4503.87,750645.0
285601624,2306416938,2020-03-25 04:55:05,BTC/JPY,buy,0,0.006,4500.894,750149.0
285601981,2306418360,2020-03-25 04:55:15,BTC/JPY,sell,0,0.006,4504.866,750811.0
285602619,2306421037,2020-03-25 04:55:34,BTC/JPY,buy,0,0.006,4506.84,751140.0
285602676,2306421312,2020-03-25 04:55:36,BTC/JPY,buy,0,0.006,4509.342,751557.0
285602998,2306423292,2020-03-25 04:55:58,BTC/JPY,sell,0,0.006,4507.104,751184.0
285606572,2306453693,2020-03-25 05:02:45,BTC/JPY,sell,0,0.006,4523.724,753954.0
285606719,2306454315,2020-03-25 05:02:51,BTC/JPY,buy,0,0.006,4522.926,753826.5
285607811,2306460614,2020-03-25 05:04:01,BTC/JPY,sell,0,0.006,4519.836,753306.0
285608387,2306463971,2020-03-25 05:04:36,BTC/JPY,buy,0,0.006,4517.88,752980.0
285612800,2306503023,2020-03-25 05:14:47,BTC/JPY,buy,0,0.006,4531.884,755314.0
285613522,2306506179,2020-03-25 05:15:12,BTC/JPY,sell,0,0.006,4517.91,752985.0
285616429,2306533523,2020-03-25 05:22:03,BTC/JPY,sell,0,0.006,4524.876,754146.0
285616467,2306533743,2020-03-25 05:22:05,BTC/JPY,buy,0,0.006,4529.304,754884.0
285618540,2306551443,2020-03-25 05:26:15,BTC/JPY,buy,0,0.006,4493.412,748902.0
