timestamp,bid,ask,tick_timestamp
2021-04-03 09:23:38,6565275.0,6566619.0,2021-04-03 09:23:38
2021-04-03 09:23:42,6565275.0,6566467.0,2021-04-03 09:23:42
2021-04-03 09:23:45,6565275.0,6566716.0,2021-04-03 09:23:45
2021-04-03 09:23:48,6565275.0,6566528.0,2021-04-03 09:23:48
2021-04-03 09:23:51,6565275.0,6566513.0,2021-04-03 09:23:51
2021-04-03 09:23:54,6564320.0,6566498.0,2021-04-03 09:23:54
2021-04-03 09:23:57,6564099.0,6566482.0,2021-04-03 09:23:57
2021-04-03 09:24:00,6564099.0,6566452.0,2021-04-03 09:24:00
2021-04-03 09:24:03,6564311.0,6566213.0,2021-04-03 09:24:03
2021-04-03 09:24:06,6564099.0,6566183.0,2021-04-03 09:24:06
2021-04-03 09:24:09,6563755.0,6566180.0,2021-04-03 09:24:09
2021-04-03 09:24:12,6563756.0,6566163.0,2021-04-03 09:24:12
2021-04-03 09:24:16,6563756.0,6565688.0,2021-04-03 09:24:15
2021-04-03 09:24:19,6563200.0,6564085.0,2021-04-03 09:24:19
2021-04-03 09:24:22,6563200.0,6565113.0,2021-04-03 09:24:22
2021-04-03 09:24:25,6563200.0,6564983.0,2021-04-03 09:24:25
2021-04-03 09:24:28,6563200.0,6564788.0,2021-04-03 09:24:28
2021-04-03 09:24:31,6563200.0,6564871.0,2021-04-03 09:24:31
2021-04-03 09:24:34,6563200.0,6564962.0,2021-04-03 09:24:34
2021-04-03 09:24:37,6563200.0,6564947.0,2021-04-03 09:24:37
2021-04-03 09:24:40,6564252.0,6564917.0,2021-04-03 09:24:40
2021-04-03 09:24:43,6564253.0,6564950.0,2021-04-03 09:24:43
2021-04-03 09:24:46,6563930.0,6564999.0,2021-04-03 09:24:46
2021-04-03 09:24:49,6563930.0,6564999.0,2021-04-03 09:24:49
2021-04-03 09:24:52,6564241.0,6564999.0,2021-04-03 09:24:52
2021-04-03 09:24:55,6563200.0,6564230.0,2021-04-03 09:24:55
2021-04-03 09:24:58,6563200.0,6564215.0,2021-04-03 09:24:58
2021-04-03 09:25:01,6563766.0,6564230.0,2021-04-03 09:25:01
2021-04-03 09:25:04,6563200.0,6564209.0,2021-04-03 09:25:04
2021-04-03 09:25:07,6563386.0,6564229.0,2021-04-03 09:25:07
2021-04-03 09:25:10,6563200.0,6564486.0,2021-04-03 09:25:10
2021-04-03 09:25:13,6563516.0,6564999.0,2021-04-03 09:25:13
2021-04-03 09:25:17,6566045.0,6566228.0,2021-04-03 09:25:16
2021-04-03 09:25:20,6565536.0,6567400.0,2021-04-03 09:25:20
2021-04-03 09:25:23,6565288.0,6567399.0,2021-04-03 09:25:23
2021-04-03 09:25:26,6564778.0,6567397.0,2021-04-03 09:25:26
2021-04-03 09:25:29,6565554.0,6567397.0,2021-04-03 09:25:29
2021-04-03 09:25:32,6565040.0,6567153.0,2021-04-03 09:25:32
2021-04-03 09:25:35,6564915.0,6566249.0,2021-04-03 09:25:35
2021-04-03 09:25:38,6564486.0,6566249.0,2021-04-03 09:25:38
2021-04-03 09:25:41,6564486.0,6566249.0,2021-04-03 09:25:41
2021-04-03 09:25:44,6564486.0,6566249.0,2021-04-03 09:25:44
2021-04-03 09:25:47,6564905.0,6566249.0,2021-04-03 09:25:47
2021-04-03 09:25:50,6564627.0,6566249.0,2021-04-03 09:25:50
2021-04-03 09:25:53,6564087.0,6566249.0,2021-04-03 09:25:53
2021-04-03 09:25:56,6563751.0,6564276.0,2021-04-03 09:25:56
2021-04-03 09:25:59,6563751.0,6564245.0,2021-04-03 09:25:59
2021-04-03 09:26:02,6563200.0,6563686.0,2021-04-03 09:26:02
2021-04-03 09:26:05,6562808.0,6562897.0,2021-04-03 09:26:05
2021-04-03 09:26:08,6556480.0,6559450.0,2021-04-03 09:26:08
2021-04-03 09:26:11,6556480.0,6558465.0,2021-04-03 09:26:11
2021-04-03 09:26:15,6558001.0,6559448.0,2021-04-03 09:26:14
2021-04-03 09:26:18,6558272.0,6559448.0,2021-04-03 09:26:18
