id,order_id,datetime,pair,side,fee,amount,price,rate
278147683,2301336428,2020-03-25 10:52:19,BTC/JPY,sell,0.0,0.006,4449.756,741626.0
278147743,2301337460,2020-03-25 10:52:51,BTC/JPY,buy,0.0,0.00600169,4452.0,741791.0
278148261,2301342597,2020-03-25 10:55:20,BTC/JPY,sell,0.0,0.006,4427.844,737974.0
278149361,2301349808,2020-03-25 10:58:05,BTC/JPY,buy,0.0,0.00599356,4400.993,734287.0
278149707,2301353128,2020-03-25 10:59:26,BTC/JPY,sell,0.0,0.006,4405.896,734316.0
278150045,2301357823,2020-03-25 11:01:36,BTC/JPY,buy,0.0,0.00600165,4413.998,735464.0
278150804,2301370479,2020-03-25 11:07:55,BTC/JPY,sell,0.0,0.006,4412.286,735381.0
278150895,2301371179,2020-03-25 11:08:16,BTC/JPY,buy,0.0,0.00599442,4411.995,736017.0
278152379,2301395840,2020-03-25 11:20:25,BTC/JPY,sell,0.0,0.006,4432.086,738681.0
278152495,2301396504,2020-03-25 11:20:44,BTC/JPY,buy,0.0,0.00599624,4432.996,739296.0
278154017,2301428123,2020-03-25 11:36:16,BTC/JPY,sell,0.0,0.006,4399.974,733329.0
278154323,2301430063,2020-03-25 11:37:00,BTC/JPY,buy,0.0,0.00599771,4395.998,732946.0
278154437,2301431313,2020-03-25 11:37:32,BTC/JPY,sell,0.0,0.006,4381.212,730202.0
278154501,2301431507,2020-03-25 11:37:35,BTC/JPY,buy,0.0,0.00600045,4387.997,731278.0
278155607,2301448455,2020-03-25 11:45:19,BTC/JPY,sell,0.0,0.006,4382.82,730470.0
278155621,2301449198,2020-03-25 11:45:42,BTC/JPY,buy,0.0,0.006,4386.0,731000.0
278156777,2301461003,2020-03-25 11:51:04,BTC/JPY,sell,0.0,0.006,4375.356,729226.0
278156889,2301461792,2020-03-25 11:51:22,BTC/JPY,buy,0.0,0.0059927,4374.0,729888.0
278162277,2301559303,2020-03-25 12:40:21,BTC/JPY,sell,0.0,0.006,4381.926,730321.0
278162497,2301563242,2020-03-25 12:42:10,BTC/JPY,buy,0.0,0.00599695,4381.0,730538.0
278162721,2301566602,2020-03-25 12:43:49,BTC/JPY,sell,0.0,0.006,4380.72,730120.0
278162829,2301569617,2020-03-25 12:45:27,BTC/JPY,buy,0.0,0.00599855,4381.995,730509.0
278163051,2301573148,2020-03-25 12:47:06,BTC/JPY,sell,0.0,0.006,4368.0,728000.0
278163406,2301575833,2020-03-25 12:48:13,BTC/JPY,buy,0.0,0.00599908,4361.997,727111.0
278163499,2301577564,2020-03-25 12:49:14,BTC/JPY,sell,0.0,0.006,4364.4,727400.0
278163585,2301579396,2020-03-25 12:50:17,BTC/JPY,buy,0.0,0.00600036,4368.994,728122.0
278166211,2301621069,2020-03-25 13:10:34,BTC/JPY,buy,0.0,0.00599186,4396.996,733828.5
278166215,2301621279,2020-03-25 13:10:40,BTC/JPY,sell,0.0,0.006,4401.354,733559.0
278169439,2301685795,2020-03-25 13:43:14,BTC/JPY,sell,0.0,0.006,4398.96,733160.0
278169489,2301686728,2020-03-25 13:43:46,BTC/JPY,buy,0.0,0.00599781,4397.996,733267.0
278171787,2301719782,2020-03-25 14:01:00,BTC/JPY,sell,0.0,0.006,4433.497,738862.5
278172083,2301722697,2020-03-25 14:02:26,BTC/JPY,buy,0.0,0.00599573,4429.999,738859.0
