id,order_id,datetime,pair,side,fee,amount,price,rate
275956131,2280067782,2020-03-18 03:19:25,BTC/JPY,sell,0.0,-0.009000000000000001,5260.2159999999985,584468.0
275956205,2280068466,2020-03-18 03:19:45,BTC/JPY,buy,0.0,0.009000000000000001,5262.9969999999985,585469.0
275956457,2280071422,2020-03-18 03:21:23,BTC/JPY,sell,0.0,-0.009000000000000001,5256.963000000002,584107.0
275956793,2280074798,2020-03-18 03:23:00,BTC/JPY,buy,0.0,0.009000000000000001,5237.998,583218.0
275956853,2280075314,2020-03-18 03:23:12,BTC/JPY,sell,0.0,-0.009000000000000001,5234.2559999999985,581584.0
275957321,2280080446,2020-03-18 03:25:45,BTC/JPY,buy,0.0,0.009000000000000001,5239.9940000000015,583032.0
275958051,2280086570,2020-03-18 03:29:01,BTC/JPY,sell,0.0,-0.01,5263.4180000000015,584818.0
275958449,2280090074,2020-03-18 03:31:02,BTC/JPY,buy,0.0,0.009000000000000001,5279.994000000001,588272.0
275958599,2280090770,2020-03-18 03:31:19,BTC/JPY,sell,0.0,-0.009000000000000001,5282.37,586930.0
275958753,2280091638,2020-03-18 03:31:40,BTC/JPY,buy,0.0,0.009000000000000001,5283.995,588005.0
275958953,2280092720,2020-03-18 03:32:05,BTC/JPY,sell,0.0,-0.009000000000000001,5278.689,586521.0
275959041,2280093202,2020-03-18 03:32:19,BTC/JPY,buy,0.0,0.009000000000000001,5279.0,586817.0
275959259,2280094635,2020-03-18 03:33:02,BTC/JPY,sell,0.0,-0.009000000000000001,5292.198,588022.0
275959575,2280096669,2020-03-18 03:33:52,BTC/JPY,buy,0.0,0.009000000000000001,5283.995,587797.0
275959697,2280097363,2020-03-18 03:34:13,BTC/JPY,sell,0.0,-0.009000000000000001,5284.196999999999,587133.0
275959705,2280097691,2020-03-18 03:34:23,BTC/JPY,buy,0.0,0.009000000000000001,5288.999,588156.0
275960161,2280101380,2020-03-18 03:36:10,BTC/JPY,sell,0.0,-0.009000000000000001,5289.363,587707.0
275960249,2280102310,2020-03-18 03:36:36,BTC/JPY,buy,0.0,0.009000000000000001,5291.995,588531.5
275961467,2280117471,2020-03-18 03:44:44,BTC/JPY,sell,0.0,-0.009000000000000001,5256.7919999999995,584088.0
275961505,2280117622,2020-03-18 03:44:47,BTC/JPY,buy,0.0,0.009000000000000001,5262.996,585282.0
275962231,2280122892,2020-03-18 03:47:19,BTC/JPY,sell,0.0,-0.009000000000000001,5256.63,584070.0
275962639,2280126126,2020-03-18 03:48:55,BTC/JPY,buy,0.0,0.009000000000000001,5253.995,584703.0
275963245,2280133068,2020-03-18 03:52:27,BTC/JPY,sell,0.0,-0.009000000000000001,5242.266,582474.0
275963327,2280133494,2020-03-18 03:52:36,BTC/JPY,buy,0.0,0.009000000000000001,5244.999,582858.0
275964757,2280149935,2020-03-18 04:01:23,BTC/JPY,sell,0.0,-0.009000000000000001,5230.269,581141.0
275964935,2280150380,2020-03-18 04:01:33,BTC/JPY,buy,0.0,0.009000000000000001,5226.996,580964.5
275965085,2280151443,2020-03-18 04:02:00,BTC/JPY,sell,0.0,-0.009000000000000001,5217.138,579682.0
275965153,2280151949,2020-03-18 04:02:12,BTC/JPY,buy,0.0,0.009000000000000001,5222.998,580925.0
275965481,2280153779,2020-03-18 04:03:01,BTC/JPY,sell,0.0,-0.009000000000000001,5227.695,580855.0
275966221,2280159678,2020-03-18 04:05:48,BTC/JPY,buy,0.0,0.009000000000000001,5215.999,581017.0
275966249,2280159929,2020-03-18 04:05:56,BTC/JPY,sell,0.0,-0.009000000000000001,5220.108,580012.0
275966271,2280160142,2020-03-18 04:06:01,BTC/JPY,buy,0.0,0.009000000000000001,5224.0,580789.0
275966399,2280161155,2020-03-18 04:06:34,BTC/JPY,sell,0.0,-0.009000000000000001,5205.321,578369.0
275966453,2280161317,2020-03-18 04:06:37,BTC/JPY,buy,0.0,0.009000000000000001,5208.996,579912.0
275966877,2280164123,2020-03-18 04:07:57,BTC/JPY,sell,0.0,-0.009000000000000001,5228.379,580931.0
275967181,2280166930,2020-03-18 04:09:12,BTC/JPY,buy,0.0,0.009000000000000001,5225.999,581871.0
275967233,2280167517,2020-03-18 04:09:29,BTC/JPY,sell,0.0,-0.009000000000000001,5232.582,581398.0
275967307,2280168130,2020-03-18 04:09:47,BTC/JPY,buy,0.0,0.009000000000000001,5242.996,583746.0
275967419,2280168573,2020-03-18 04:09:56,BTC/JPY,sell,0.0,-0.009000000000000001,5231.331,581259.0
275967507,2280169054,2020-03-18 04:10:08,BTC/JPY,buy,0.0,0.009000000000000001,5223.997,581628.0
275968005,2280175540,2020-03-18 04:13:11,BTC/JPY,sell,0.0,-0.009000000000000001,5217.813,579758.5
275968039,2280175839,2020-03-18 04:13:19,BTC/JPY,buy,0.0,0.009000000000000001,5219.997,580444.0
275968761,2280183093,2020-03-18 04:17:11,BTC/JPY,sell,0.0,-0.009000000000000001,5235.147,581683.0
275968847,2280183516,2020-03-18 04:17:21,BTC/JPY,buy,0.0,0.009000000000000001,5236.999,582643.0
275969425,2280189124,2020-03-18 04:20:16,BTC/JPY,sell,0.0,-0.009000000000000001,5230.782,581198.0
275969701,2280191232,2020-03-18 04:21:04,BTC/JPY,buy,0.0,0.009000000000000001,5226.996,581327.0
275971337,2280208897,2020-03-18 04:30:53,BTC/JPY,buy,0.0,0.009000000000000001,5244.995,584493.0
