[INFO:2021-04-03 09:23:35,746] profit=0
[INFO:2021-04-03 09:38:36,755] profit=0.298
[INFO:2021-04-03 09:53:37,731] profit=1.597
[INFO:2021-04-03 10:08:38,779] profit=1.895
[INFO:2021-04-03 10:23:39,811] profit=3.291
[INFO:2021-04-03 10:38:40,923] profit=3.384
[INFO:2021-04-03 10:53:41,995] profit=4.719
[INFO:2021-04-03 11:08:43,042] profit=5.744
[INFO:2021-04-03 11:23:44,053] profit=5.815
[INFO:2021-04-03 11:38:45,134] profit=6.329
[INFO:2021-04-03 11:53:46,210] profit=6.644
[INFO:2021-04-03 12:08:47,215] profit=6.693
[INFO:2021-04-03 12:23:48,221] profit=7.068
[INFO:2021-04-03 12:38:49,249] profit=7.282
[INFO:2021-04-03 12:53:50,322] profit=7.313
[INFO:2021-04-03 13:08:51,324] profit=7.551
[INFO:2021-04-03 13:23:52,390] profit=7.982
[INFO:2021-04-03 13:38:53,465] profit=7.865
[INFO:2021-04-03 13:53:54,534] profit=8.109
[INFO:2021-04-03 14:08:55,594] profit=8.758
[INFO:2021-04-03 14:23:56,856] profit=8.199
[INFO:2021-04-03 14:38:57,851] profit=8.888
[INFO:2021-04-03 14:53:59,722] profit=8.698
[INFO:2021-04-03 15:09:00,812] profit=9.403
[INFO:2021-04-03 15:24:01,870] profit=9.684
[INFO:2021-04-03 15:39:02,948] profit=9.639
[INFO:2021-04-03 15:54:04,031] profit=9.573
[INFO:2021-04-03 16:09:05,363] profit=10.343
[INFO:2021-04-03 16:24:06,504] profit=10.137
[INFO:2021-04-03 16:39:07,584] profit=11.434
[INFO:2021-04-03 16:54:08,660] profit=11.059
[INFO:2021-04-03 17:09:10,046] profit=11.644
[INFO:2021-04-03 17:24:11,070] profit=11.314
[INFO:2021-04-03 17:39:12,154] profit=12.681
[INFO:2021-04-03 17:54:13,237] profit=14.169
[INFO:2021-04-03 18:09:14,356] profit=15.469
[INFO:2021-04-03 18:24:15,483] profit=16.075
[INFO:2021-04-03 18:39:16,983] profit=16.219
[INFO:2021-04-03 18:54:18,103] profit=15.793
[INFO:2021-04-03 19:09:19,371] profit=16.837
[INFO:2021-04-03 19:24:20,420] profit=16.619
[INFO:2021-04-03 19:39:21,470] profit=16.769
[INFO:2021-04-03 19:54:22,478] profit=17.117
[INFO:2021-04-03 20:09:23,506] profit=17.501
[INFO:2021-04-03 20:24:24,594] profit=16.616
[INFO:2021-04-03 20:39:25,626] profit=17.282
[INFO:2021-04-03 20:54:26,716] profit=16.493
[INFO:2021-04-03 21:09:27,737] profit=17.381
[INFO:2021-04-03 21:24:28,850] profit=17.207
[INFO:2021-04-03 21:39:29,887] profit=17.461
[INFO:2021-04-03 21:54:31,193] profit=16.913
[INFO:2021-04-03 22:09:32,266] profit=17.739
[INFO:2021-04-03 22:24:33,534] profit=17.686
[INFO:2021-04-03 22:39:34,606] profit=17.511
[INFO:2021-04-03 22:54:35,702] profit=17.702
[INFO:2021-04-03 23:09:36,773] profit=17.655
[INFO:2021-04-03 23:24:37,842] profit=17.819
[INFO:2021-04-03 23:39:40,977] profit=18.539
[INFO:2021-04-03 23:54:44,680] profit=19.058
[INFO:2021-04-04 00:09:45,805] profit=19.595
[INFO:2021-04-04 00:24:46,951] profit=20.718
[INFO:2021-04-04 00:39:48,033] profit=20.351
[INFO:2021-04-04 00:54:49,191] profit=19.988
[INFO:2021-04-04 01:09:50,396] profit=20.905
[INFO:2021-04-04 01:24:51,457] profit=21.621
[INFO:2021-04-04 01:39:52,562] profit=23.21
[INFO:2021-04-04 01:54:53,625] profit=23.67
[INFO:2021-04-04 02:09:54,643] profit=24.611
[INFO:2021-04-04 02:24:55,683] profit=26.504
[INFO:2021-04-04 02:39:57,361] profit=28.906
[INFO:2021-04-04 02:54:59,134] profit=29.409
[INFO:2021-04-04 03:10:00,176] profit=28.618
[INFO:2021-04-04 03:25:01,189] profit=30.196
[INFO:2021-04-04 03:40:02,603] profit=30.666
[INFO:2021-04-04 03:55:03,996] profit=30.989
[INFO:2021-04-04 04:10:05,016] profit=32.201
[INFO:2021-04-04 04:25:06,368] profit=31.917
[INFO:2021-04-04 04:40:07,614] profit=32.465
[INFO:2021-04-04 04:55:08,645] profit=33.003
[INFO:2021-04-04 05:10:09,704] profit=33.02
[INFO:2021-04-04 05:25:10,980] profit=33.944
[INFO:2021-04-04 05:40:12,021] profit=34.138
[INFO:2021-04-04 05:55:13,024] profit=34.593
[INFO:2021-04-04 06:10:14,431] profit=35.619
[INFO:2021-04-04 06:25:15,429] profit=35.964
[INFO:2021-04-04 06:40:16,946] profit=36.131
[INFO:2021-04-04 06:55:17,982] profit=38.676
[INFO:2021-04-04 07:10:19,025] profit=38.69
