timestamp,bid,ask,tick_timestamp
2021-04-13 16:50:27,6667598.0,6667599.0,2021-04-13 16:50:27
2021-04-13 16:50:31,6667598.0,6667599.0,2021-04-13 16:50:31
2021-04-13 16:50:34,6667598.0,6667599.0,2021-04-13 16:50:34
2021-04-13 16:50:37,6667598.0,6668732.0,2021-04-13 16:50:37
2021-04-13 16:50:40,6668732.0,6669327.0,2021-04-13 16:50:40
2021-04-13 16:50:43,6668758.0,6669327.0,2021-04-13 16:50:43
2021-04-13 16:50:46,6668762.0,6669299.0,2021-04-13 16:50:46
2021-04-13 16:50:49,6669026.0,6669298.0,2021-04-13 16:50:49
2021-04-13 16:50:52,6669032.0,6669299.0,2021-04-13 16:50:52
2021-04-13 16:50:55,6669035.0,6669736.0,2021-04-13 16:50:55
2021-04-13 16:50:58,6669045.0,6670666.0,2021-04-13 16:50:58
2021-04-13 16:51:01,6669049.0,6670606.0,2021-04-13 16:51:01
2021-04-13 16:51:04,6669055.0,6670606.0,2021-04-13 16:51:04
2021-04-13 16:51:07,6669060.0,6670549.0,2021-04-13 16:51:07
2021-04-13 16:51:10,6669304.0,6670498.0,2021-04-13 16:51:10
2021-04-13 16:51:13,6669310.0,6670498.0,2021-04-13 16:51:13
2021-04-13 16:51:17,6669299.0,6670493.0,2021-04-13 16:51:16
2021-04-13 16:51:20,6669299.0,6670488.0,2021-04-13 16:51:20
2021-04-13 16:51:23,6669299.0,6670157.0,2021-04-13 16:51:23
2021-04-13 16:51:26,6669299.0,6670146.0,2021-04-13 16:51:26
2021-04-13 16:51:29,6669299.0,6669539.0,2021-04-13 16:51:29
2021-04-13 16:51:32,6669299.0,6669535.0,2021-04-13 16:51:32
2021-04-13 16:51:35,6669299.0,6669533.0,2021-04-13 16:51:35
2021-04-13 16:51:38,6666666.0,6666667.0,2021-04-13 16:51:38
2021-04-13 16:51:41,6666666.0,6666667.0,2021-04-13 16:51:41
2021-04-13 16:51:44,6666666.0,6666667.0,2021-04-13 16:51:44
2021-04-13 16:51:47,6666666.0,6666667.0,2021-04-13 16:51:47
2021-04-13 16:51:50,6666667.0,6668575.0,2021-04-13 16:51:50
2021-04-13 16:51:53,6666947.0,6669058.0,2021-04-13 16:51:53
2021-04-13 16:51:56,6666958.0,6670520.0,2021-04-13 16:51:56
2021-04-13 16:51:59,6666965.0,6668353.0,2021-04-13 16:51:59
2021-04-13 16:52:02,6667726.0,6669754.0,2021-04-13 16:52:02
2021-04-13 16:52:05,6669877.0,6671523.0,2021-04-13 16:52:05
2021-04-13 16:52:08,6669883.0,6671187.0,2021-04-13 16:52:08
2021-04-13 16:52:11,6669884.0,6670910.0,2021-04-13 16:52:11
2021-04-13 16:52:15,6669888.0,6672000.0,2021-04-13 16:52:14
2021-04-13 16:52:18,6669891.0,6670434.0,2021-04-13 16:52:18
2021-04-13 16:52:21,6670434.0,6670589.0,2021-04-13 16:52:21
2021-04-13 16:52:24,6671723.0,6672000.0,2021-04-13 16:52:24
2021-04-13 16:52:27,6671866.0,6673774.0,2021-04-13 16:52:27
2021-04-13 16:52:30,6670593.0,6673771.0,2021-04-13 16:52:30
2021-04-13 16:52:33,6670635.0,6673770.0,2021-04-13 16:52:33
2021-04-13 16:52:36,6670639.0,6673770.0,2021-04-13 16:52:36
2021-04-13 16:52:39,6671713.0,6673770.0,2021-04-13 16:52:39
2021-04-13 16:52:42,6672725.0,6673769.0,2021-04-13 16:52:42
