timestamp,bid,ask,tick_timestamp
2021-04-22 06:50:58,5936200.0,5938270.0,2021-04-22 06:50:58.408
2021-04-22 06:50:59,5936205.0,5938270.0,2021-04-22 06:50:59.420
2021-04-22 06:51:00,5936205.0,5938270.0,2021-04-22 06:51:00.445
2021-04-22 06:51:01,5936205.0,5938270.0,2021-04-22 06:51:01.511
2021-04-22 06:51:02,5936205.0,5938409.0,2021-04-22 06:51:02.532
2021-04-22 06:51:03,5936205.0,5938409.0,2021-04-22 06:51:03.564
2021-04-22 06:51:04,5936455.0,5938409.0,2021-04-22 06:51:04.604
2021-04-22 06:51:05,5936455.0,5938409.0,2021-04-22 06:51:05.676
2021-04-22 06:51:06,5936455.0,5938409.0,2021-04-22 06:51:06.729
2021-04-22 06:51:07,5936200.0,5938409.0,2021-04-22 06:51:07.844
2021-04-22 06:51:08,5936200.0,5938224.0,2021-04-22 06:51:08.851
2021-04-22 06:51:09,5936200.0,5938023.0,2021-04-22 06:51:09.878
2021-04-22 06:51:10,5936200.0,5939403.0,2021-04-22 06:51:10.948
2021-04-22 06:51:11,5936200.0,5938266.0,2021-04-22 06:51:11.968
2021-04-22 06:51:13,5936200.0,5938260.0,2021-04-22 06:51:13.001
2021-04-22 06:51:14,5936200.0,5938260.0,2021-04-22 06:51:14.023
2021-04-22 06:51:15,5936475.0,5938260.0,2021-04-22 06:51:15.048
2021-04-22 06:51:16,5936475.0,5938260.0,2021-04-22 06:51:16.081
2021-04-22 06:51:17,5936475.0,5938260.0,2021-04-22 06:51:17.138
2021-04-22 06:51:18,5936475.0,5938260.0,2021-04-22 06:51:18.152
2021-04-22 06:51:19,5936475.0,5938260.0,2021-04-22 06:51:19.169
2021-04-22 06:51:20,5935223.0,5938260.0,2021-04-22 06:51:20.180
2021-04-22 06:51:21,5935231.0,5938260.0,2021-04-22 06:51:21.211
2021-04-22 06:51:22,5935231.0,5938260.0,2021-04-22 06:51:22.223
2021-04-22 06:51:23,5935309.0,5938260.0,2021-04-22 06:51:23.257
2021-04-22 06:51:24,5935309.0,5938260.0,2021-04-22 06:51:24.265
2021-04-22 06:51:25,5935336.0,5938260.0,2021-04-22 06:51:25.282
2021-04-22 06:51:26,5935336.0,5938260.0,2021-04-22 06:51:26.286
2021-04-22 06:51:27,5935336.0,5938260.0,2021-04-22 06:51:27.292
2021-04-22 06:51:28,5935336.0,5938268.0,2021-04-22 06:51:28.305
2021-04-22 06:51:29,5935336.0,5938250.0,2021-04-22 06:51:29.312
2021-04-22 06:51:30,5935336.0,5938243.0,2021-04-22 06:51:30.321
2021-04-22 06:51:31,5935385.0,5937263.0,2021-04-22 06:51:31.328
2021-04-22 06:51:32,5935385.0,5937263.0,2021-04-22 06:51:32.358
2021-04-22 06:51:33,5935385.0,5937263.0,2021-04-22 06:51:33.378
2021-04-22 06:51:34,5935385.0,5937263.0,2021-04-22 06:51:34.393
