timestamp,bid,ask,tick_timestamp
2021-04-22 06:50:58,5939551.0,5938135.0,2021-04-22 06:50:58.408
2021-04-22 06:50:59,5939551.0,5938135.0,2021-04-22 06:50:59.421
2021-04-22 06:51:00,5939551.0,5938135.0,2021-04-22 06:51:00.446
2021-04-22 06:51:01,5939551.0,5938135.0,2021-04-22 06:51:01.511
2021-04-22 06:51:02,5939990.0,5938135.0,2021-04-22 06:51:02.532
2021-04-22 06:51:03,5939990.0,5938135.0,2021-04-22 06:51:03.566
2021-04-22 06:51:04,5939990.0,5938135.0,2021-04-22 06:51:04.618
2021-04-22 06:51:05,5939990.0,5938135.0,2021-04-22 06:51:05.694
2021-04-22 06:51:06,5939990.0,5938135.0,2021-04-22 06:51:06.786
2021-04-22 06:51:07,5939990.0,5938135.0,2021-04-22 06:51:07.844
2021-04-22 06:51:08,5939990.0,5938135.0,2021-04-22 06:51:08.852
2021-04-22 06:51:09,5939990.0,5938135.0,2021-04-22 06:51:09.879
2021-04-22 06:51:10,5939990.0,5938135.0,2021-04-22 06:51:10.949
2021-04-22 06:51:11,5939990.0,5938135.0,2021-04-22 06:51:11.968
2021-04-22 06:51:13,5939990.0,5938135.0,2021-04-22 06:51:13.005
2021-04-22 06:51:14,5939990.0,5939991.0,2021-04-22 06:51:14.024
2021-04-22 06:51:15,5939990.0,5939991.0,2021-04-22 06:51:15.048
2021-04-22 06:51:16,5939990.0,5939991.0,2021-04-22 06:51:16.104
2021-04-22 06:51:17,5939990.0,5939991.0,2021-04-22 06:51:17.139
2021-04-22 06:51:18,5939990.0,5939991.0,2021-04-22 06:51:18.158
2021-04-22 06:51:19,5939990.0,5939991.0,2021-04-22 06:51:19.171
2021-04-22 06:51:20,5939990.0,5939991.0,2021-04-22 06:51:20.189
2021-04-22 06:51:21,5939990.0,5939991.0,2021-04-22 06:51:21.212
2021-04-22 06:51:22,5939990.0,5939991.0,2021-04-22 06:51:22.227
2021-04-22 06:51:23,5939990.0,5939991.0,2021-04-22 06:51:23.259
2021-04-22 06:51:24,5939990.0,5939991.0,2021-04-22 06:51:24.266
2021-04-22 06:51:25,5939990.0,5939991.0,2021-04-22 06:51:25.282
2021-04-22 06:51:26,5939990.0,5939991.0,2021-04-22 06:51:26.286
2021-04-22 06:51:27,5939990.0,5939991.0,2021-04-22 06:51:27.293
2021-04-22 06:51:28,5939990.0,5939991.0,2021-04-22 06:51:28.305
2021-04-22 06:51:29,5939990.0,5939991.0,2021-04-22 06:51:29.312
2021-04-22 06:51:30,5939990.0,5939991.0,2021-04-22 06:51:30.322
2021-04-22 06:51:31,5939990.0,5939991.0,2021-04-22 06:51:31.328
2021-04-22 06:51:32,5939990.0,5939991.0,2021-04-22 06:51:32.358
2021-04-22 06:51:33,5939990.0,5939991.0,2021-04-22 06:51:33.381
2021-04-22 06:51:34,5939990.0,5939991.0,2021-04-22 06:51:34.394
2021-04-22 06:51:35,5939990.0,5939991.0,2021-04-22 06:51:35.435
2021-04-22 06:51:36,5939990.0,5939991.0,2021-04-22 06:51:36.442
2021-04-22 06:51:37,5939990.0,5939991.0,2021-04-22 06:51:37.451
2021-04-22 06:51:38,5939990.0,5939991.0,2021-04-22 06:51:38.473
2021-04-22 06:51:39,5939990.0,5939991.0,2021-04-22 06:51:39.489
2021-04-22 06:51:40,5939990.0,5939991.0,2021-04-22 06:51:40.498
2021-04-22 06:51:41,5939990.0,5939991.0,2021-04-22 06:51:41.521
2021-04-22 06:51:42,5939990.0,5939991.0,2021-04-22 06:51:42.531
2021-04-22 06:51:43,5939990.0,5939991.0,2021-04-22 06:51:43.550
2021-04-22 06:51:44,5939990.0,5939991.0,2021-04-22 06:51:44.608
2021-04-22 06:51:45,5939990.0,5939991.0,2021-04-22 06:51:45.628
2021-04-22 06:51:46,5939990.0,5939991.0,2021-04-22 06:51:46.645
2021-04-22 06:51:47,5939990.0,5939991.0,2021-04-22 06:51:47.672
2021-04-22 06:51:48,5939990.0,5939991.0,2021-04-22 06:51:48.703
2021-04-22 06:51:49,5939990.0,5939991.0,2021-04-22 06:51:49.801
