id,order_id,datetime,pair,side,fee,amount,price,rate
285718657,2426148060,2020-05-07 00:16:20,BTC/JPY,buy,0.0,0.00600212,5911.992,984984.0
285718957,2426153116,2020-05-07 00:18:28,BTC/JPY,sell,0.0,0.006,5901.09,983515.0
285720007,2426175664,2020-05-07 00:28:52,BTC/JPY,buy,0.0,0.00599992,5904.995,984179.0
285721791,2426206021,2020-05-07 00:43:25,BTC/JPY,sell,0.0,0.006,5898.0,983000.0
285723745,2426245940,2020-05-07 01:02:12,BTC/JPY,buy,0.0,0.00599992,5894.999,982513.0
285724105,2426251114,2020-05-07 01:04:12,BTC/JPY,sell,0.0,0.006,5914.074,985679.0
285724721,2426262607,2020-05-07 01:08:54,BTC/JPY,buy,0.0,0.00600265,5925.99,987229.0
285724893,2426263835,2020-05-07 01:09:18,BTC/JPY,sell,0.0,0.006,5930.994,988499.0
285725095,2426264818,2020-05-07 01:09:39,BTC/JPY,buy,0.0,0.00600525,5930.995,987635.0
285725185,2426266781,2020-05-07 01:10:26,BTC/JPY,sell,0.0,0.006,5926.068,987678.0
285725559,2426275013,2020-05-07 01:14:01,BTC/JPY,buy,0.0,0.00599844,5920.994,987089.0
285725877,2426280262,2020-05-07 01:16:19,BTC/JPY,sell,0.0,0.006,5910.828,985138.0
285725919,2426280997,2020-05-07 01:16:36,BTC/JPY,buy,0.0,0.00600388,5911.991,984695.0
285726233,2426283435,2020-05-07 01:17:22,BTC/JPY,sell,0.0,0.006,5894.682,982447.0
285726533,2426287870,2020-05-07 01:19:09,BTC/JPY,buy,0.0,0.0060029,5903.996,983524.0
285726755,2426291442,2020-05-07 01:20:42,BTC/JPY,sell,0.0,0.006,5893.332,982222.0
