timestamp,bid,ask,tick_timestamp
2020-05-07 07:05:55,987987,987990,2020-05-07 07:05:55.123
2020-05-07 07:05:55,987987,987990,2020-05-07 07:05:55.420
2020-05-07 07:05:55,987987,987990,2020-05-07 07:05:55.686
2020-05-07 07:05:56,987987,987990,2020-05-07 07:05:56.298
2020-05-07 07:05:56,987987,987990,2020-05-07 07:05:56.559
2020-05-07 07:05:56,987987,987990,2020-05-07 07:05:56.986
2020-05-07 07:05:57,987987,987990,2020-05-07 07:05:57.246
2020-05-07 07:05:57,987987,987990,2020-05-07 07:05:57.676
2020-05-07 07:05:58,987987,987990,2020-05-07 07:05:58.246
2020-05-07 07:05:58,987987,987990,2020-05-07 07:05:58.532
2020-05-07 07:05:58,987987,987990,2020-05-07 07:05:58.788
2020-05-07 07:05:59,987987,987990,2020-05-07 07:05:59.059
2020-05-07 07:05:59,987987,987990,2020-05-07 07:05:59.333
2020-05-07 07:05:59,987987,987990,2020-05-07 07:05:59.611
2020-05-07 07:05:59,987987,987990,2020-05-07 07:05:59.889
2020-05-07 07:06:00,987987,987990,2020-05-07 07:06:00.325
2020-05-07 07:06:00,987987,987990,2020-05-07 07:06:00.672
2020-05-07 07:06:01,987987,987990,2020-05-07 07:06:01.157
2020-05-07 07:06:01,987987,987990,2020-05-07 07:06:01.766
2020-05-07 07:06:02,987987,987990,2020-05-07 07:06:02.106
2020-05-07 07:06:02,987987,987990,2020-05-07 07:06:02.368
2020-05-07 07:06:02,987987,987990,2020-05-07 07:06:02.646
2020-05-07 07:06:02,987987,987990,2020-05-07 07:06:02.910
2020-05-07 07:06:03,987987,987990,2020-05-07 07:06:03.196
2020-05-07 07:06:04,987987,987990,2020-05-07 07:06:04.099
2020-05-07 07:06:04,987844,987973,2020-05-07 07:06:04.362
2020-05-07 07:06:04,987844,987990,2020-05-07 07:06:04.853
2020-05-07 07:06:05,987844,987973,2020-05-07 07:06:05.126
2020-05-07 07:06:05,987849,987973,2020-05-07 07:06:05.389
2020-05-07 07:06:05,987849,987990,2020-05-07 07:06:05.657
2020-05-07 07:06:05,987863,987990,2020-05-07 07:06:05.930
2020-05-07 07:06:06,987863,987990,2020-05-07 07:06:06.251
2020-05-07 07:06:06,987863,987990,2020-05-07 07:06:06.507
2020-05-07 07:06:06,987863,987990,2020-05-07 07:06:06.795
2020-05-07 07:06:07,987863,987990,2020-05-07 07:06:07.197
2020-05-07 07:06:07,987863,987990,2020-05-07 07:06:07.709
2020-05-07 07:06:08,987863,987990,2020-05-07 07:06:07.987
