id,order_id,datetime,pair,side,fee,amount,price,rate
282001794,2275885985,2020-03-20 02:10:49,BTC/JPY,buy,0,0.006,4463.03,686620.0
282015190,2275978498,2020-03-20 02:30:23,BTC/JPY,sell,0,0.006,4500.821,692434.0
282015406,2275979546,2020-03-20 02:30:31,BTC/JPY,buy,0,0.006,4495.823,691665.0
282016819,2275990139,2020-03-20 02:32:43,BTC/JPY,sell,0,0.006,4504.403,692985.0
282016885,2275990690,2020-03-20 02:32:48,BTC/JPY,buy,0,0.006,4506.443,693299.0
282024183,2276051517,2020-03-20 02:46:25,BTC/JPY,sell,0,0.006,4544.573,699165.0
282024910,2276054279,2020-03-20 02:46:45,BTC/JPY,buy,0,0.006,4527.848,696592.0
282025180,2276055473,2020-03-20 02:46:53,BTC/JPY,sell,0,0.006,4536.623,697942.0
282025320,2276056114,2020-03-20 02:46:59,BTC/JPY,buy,0,0.007,4543.178,698951.0
282025821,2276059165,2020-03-20 02:47:34,BTC/JPY,sell,0,0.006,4554.309,700663.0
282025968,2276059698,2020-03-20 02:47:37,BTC/JPY,buy,0,0.006,4553.153,700485.0
282028451,2276072516,2020-03-20 02:49:43,BTC/JPY,sell,0,0.006,4583.573,705165.0
282028572,2276073006,2020-03-20 02:49:47,BTC/JPY,buy,0,0.006,4580.42,704680.0
282029128,2276075341,2020-03-20 02:50:05,BTC/JPY,sell,0,0.006,4588.701,705954.0
282029307,2276076004,2020-03-20 02:50:10,BTC/JPY,buy,0,0.006,4583.93,705220.0
282032872,2276091949,2020-03-20 02:52:21,BTC/JPY,sell,0,0.007,4563.896,702044.5
282032997,2276092523,2020-03-20 02:52:25,BTC/JPY,buy,0,0.006,4556.838,701052.0
282038196,2276127013,2020-03-20 02:59:06,BTC/JPY,sell,0,0.006,4553.153,700485.0
282038450,2276128380,2020-03-20 02:59:20,BTC/JPY,buy,0,0.006,4557.8,701200.0
282042025,2276149700,2020-03-20 03:03:11,BTC/JPY,sell,0,0.006,4516.077,694781.0
282042163,2276150286,2020-03-20 03:03:15,BTC/JPY,buy,0,0.006,4516.778,694889.0
282045343,2276166854,2020-03-20 03:05:57,BTC/JPY,sell,0,0.006,4500.392,692368.0
282045405,2276167201,2020-03-20 03:06:00,BTC/JPY,buy,0,0.006,4494.932,691528.0
282045658,2276168032,2020-03-20 03:06:06,BTC/JPY,sell,0,0.006,4504.766,693041.0
282045987,2276170143,2020-03-20 03:06:25,BTC/JPY,buy,0,0.006,4501.369,692518.5
282046977,2276176477,2020-03-20 03:07:33,BTC/JPY,sell,0,0.006,4497.967,691995.0
282047339,2276178870,2020-03-20 03:08:00,BTC/JPY,buy,0,0.006,4481.354,689439.0
282047496,2276179489,2020-03-20 03:08:05,BTC/JPY,sell,0,0.006,4485.078,690012.0
282048288,2276183780,2020-03-20 03:08:45,BTC/JPY,buy,0,0.006,4457.394,685753.0
282049161,2276187428,2020-03-20 03:09:13,BTC/JPY,sell,0,0.006,4465.324,686973.0
282049597,2276189531,2020-03-20 03:09:31,BTC/JPY,buy,0,0.006,4467.385,687290.0
282049856,2276190773,2020-03-20 03:09:44,BTC/JPY,sell,0,0.006,4481.055,689393.0
282050076,2276191756,2020-03-20 03:09:52,BTC/JPY,buy,0,0.006,4476.082,688628.0
282050189,2276192678,2020-03-20 03:10:04,BTC/JPY,sell,0,0.006,4478.448,688992.0
