id,order_id,datetime,pair,side,fee,amount,price,rate
290383333,2351617765,2020-04-03 09:45:17,BTC/JPY,buy,0,0.006,4391.28,731880.0
290386160,2351641890,2020-04-03 09:51:25,BTC/JPY,sell,0,0.006,4384.176,730693.0
290390702,2351683763,2020-04-03 10:02:24,BTC/JPY,buy,0,0.006,4365.9,727650.0
290390813,2351684303,2020-04-03 10:02:29,BTC/JPY,sell,0,0.006,4368.264,728044.0
290424590,2352131637,2020-04-03 12:26:46,BTC/JPY,buy,0,0.006,4400.814,733469.0
290424681,2352131973,2020-04-03 12:26:49,BTC/JPY,sell,0,0.006,4401.438,733573.0
290428935,2352171811,2020-04-03 12:38:05,BTC/JPY,sell,0,0.006,4405.074,734179.0
290429260,2352173752,2020-04-03 12:38:26,BTC/JPY,buy,0,0.006,4405.872,734312.0
290437229,2352280513,2020-04-03 13:13:16,BTC/JPY,buy,0,0.006,4388.808,731468.0
290437432,2352281667,2020-04-03 13:13:28,BTC/JPY,sell,0,0.006,4388.67,731445.0
290478625,2352834754,2020-04-03 16:17:22,BTC/JPY,sell,0,0.006,4435.638,739273.0
290478831,2352835450,2020-04-03 16:17:26,BTC/JPY,buy,0,0.006,4447.164,741194.0
290481148,2352848501,2020-04-03 16:20:04,BTC/JPY,buy,0,0.006,4443.096,740516.0
290481271,2352849208,2020-04-03 16:20:11,BTC/JPY,sell,0,0.006,4445.412,740902.0
290482521,2352856118,2020-04-03 16:21:35,BTC/JPY,buy,0,0.006,4445.364,740894.0
290482635,2352856603,2020-04-03 16:21:39,BTC/JPY,sell,0,0.006,4447.368,741228.0
290484698,2352872203,2020-04-03 16:25:33,BTC/JPY,buy,0,0.006,4439.028,739838.0
290484997,2352873696,2020-04-03 16:25:52,BTC/JPY,sell,0,0.006,4442.052,740342.0
290488999,2352903288,2020-04-03 16:33:24,BTC/JPY,sell,0,0.006,4485.534,747589.0
290489124,2352903811,2020-04-03 16:33:27,BTC/JPY,buy,0,0.006,4483.236,747206.0
290496936,2352945538,2020-04-03 16:42:24,BTC/JPY,buy,0,0.006,4497.694,749620.0
290497133,2352946555,2020-04-03 16:42:37,BTC/JPY,sell,0,0.006,4494.024,749004.0
290498783,2352957589,2020-04-03 16:45:14,BTC/JPY,sell,0,0.006,4510.41,751735.0
290499321,2352960375,2020-04-03 16:45:43,BTC/JPY,buy,0,0.006,4508.88,751480.0
290501946,2352979338,2020-04-03 16:50:34,BTC/JPY,buy,0,0.006,4491.858,748643.0
290502338,2352981973,2020-04-03 16:51:05,BTC/JPY,sell,0,0.006,4486.221,747704.5
290506939,2353012728,2020-04-03 16:58:09,BTC/JPY,sell,0,0.006,4506.39,751065.0
290507996,2353019981,2020-04-03 16:59:50,BTC/JPY,buy,0,0.006,4509.858,751643.0
290509515,2353031091,2020-04-03 17:02:25,BTC/JPY,sell,0,0.006,4526.994,754499.0
290509828,2353032694,2020-04-03 17:02:42,BTC/JPY,buy,0,0.006,4526.94,754490.0
290510526,2353036555,2020-04-03 17:03:25,BTC/JPY,sell,0,0.006,4538.13,756355.0
290510991,2353038357,2020-04-03 17:03:40,BTC/JPY,buy,0,0.006,4537.2,756200.0
290512088,2353044664,2020-04-03 17:04:51,BTC/JPY,sell,0,0.006,4527.336,754556.0
290512666,2353049281,2020-04-03 17:05:49,BTC/JPY,buy,0,0.006,4530.024,755004.0
290522351,2353113794,2020-04-03 17:20:06,BTC/JPY,buy,0,0.006,4472.646,745441.0
290522770,2353115453,2020-04-03 17:20:19,BTC/JPY,sell,0,0.006,4474.038,745673.0
290535455,2353244392,2020-04-03 17:55:51,BTC/JPY,sell,0,0.006,4500.072,750012.0
290535781,2353247007,2020-04-03 17:56:28,BTC/JPY,buy,0,0.006,4504.02,750670.0
290544773,2353330435,2020-04-03 18:18:56,BTC/JPY,buy,0,0.006,4492.122,748687.0
290545279,2353332713,2020-04-03 18:19:21,BTC/JPY,sell,0,0.006,4493.802,748967.0
290552398,2353418493,2020-04-03 18:44:36,BTC/JPY,sell,0,0.006,4520.485,753414.5
290553233,2353424446,2020-04-03 18:45:54,BTC/JPY,buy,0,0.006,4522.716,753786.0
290556006,2353455945,2020-04-03 18:55:16,BTC/JPY,sell,0,0.006,4539.018,756503.0
290556340,2353457483,2020-04-03 18:55:30,BTC/JPY,buy,0,0.006,4539.8,756634.5
290557006,2353461934,2020-04-03 18:56:35,BTC/JPY,sell,0,0.006,4544.1,757350.0
290557723,2353465316,2020-04-03 18:57:09,BTC/JPY,buy,0,0.006,4540.488,756748.0
290564122,2353511259,2020-04-03 19:08:22,BTC/JPY,buy,0,0.006,4526.004,754334.0
290564442,2353512616,2020-04-03 19:08:33,BTC/JPY,sell,0,0.006,4524.774,754129.0
290564847,2353514331,2020-04-03 19:08:48,BTC/JPY,buy,0,0.006,4518.924,753154.0
290564890,2353514570,2020-04-03 19:08:49,BTC/JPY,sell,0,0.006,4514.49,752415.0
290565038,2353515309,2020-04-03 19:08:55,BTC/JPY,buy,0,0.006,4512.174,752029.0
290565161,2353515892,2020-04-03 19:09:00,BTC/JPY,sell,0,0.006,4516.47,752745.0
290565279,2353516394,2020-04-03 19:09:04,BTC/JPY,sell,0,0.006,4520.424,753404.0
290565379,2353516861,2020-04-03 19:09:08,BTC/JPY,buy,0,0.006,4519.572,753262.0
290566532,2353524827,2020-04-03 19:10:43,BTC/JPY,buy,0,0.006,4509.804,751634.0
290566702,2353526057,2020-04-03 19:10:57,BTC/JPY,sell,0,0.006,4510.746,751791.0
290583925,2353691591,2020-04-03 19:56:05,BTC/JPY,sell,0,0.006,4572.138,762023.0
290584092,2353692197,2020-04-03 19:56:08,BTC/JPY,buy,0,0.006,4581.162,763527.0
290584204,2353692537,2020-04-03 19:56:09,BTC/JPY,sell,0,0.006,4577.862,762977.0
290584288,2353692824,2020-04-03 19:56:11,BTC/JPY,buy,0,0.006,4572.306,762051.0
290585037,2353695793,2020-04-03 19:56:34,BTC/JPY,sell,0,0.006,4576.488,762748.0
290585694,2353698730,2020-04-03 19:56:56,BTC/JPY,buy,0,0.006,4582.446,763741.0
290586929,2353704833,2020-04-03 19:57:56,BTC/JPY,sell,0,0.006,4583.328,763888.0
290586963,2353705110,2020-04-03 19:58:00,BTC/JPY,buy,0,0.006,4583.796,763966.0
290590600,2353726651,2020-04-03 20:02:23,BTC/JPY,buy,0,0.006,4576.26,762710.0
290591973,2353732348,2020-04-03 20:03:09,BTC/JPY,sell,0,0.006,4542.324,757054.0
290592103,2353732763,2020-04-03 20:03:12,BTC/JPY,sell,0,0.006,4546.416,757736.0
290592800,2353735662,2020-04-03 20:03:33,BTC/JPY,buy,0,0.006,4543.668,757278.0
